video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"FKYBHMVrh8Q","Shor Machega Song: Yo Yo Honey Singh, Hommie Dilliwala | Mumbai Saga | Emraan Hashmi, John Abraham","2021-02-28T05:30:04Z","UCq-Fj5jknLsUf-MWSy4_brA","T-Series","10","21.01.03","hindi songs|2020 hindi songs|new hindi songs|2020 new songs|t-series|tseries|tseries songs|new song|hit songs 2020|hindi 2020 songs|film songs|hindi movie songs|shor machega|shor machega honey singh|shor machega yo yo honey singh|shor machega teaser|Hommie Dilliwala|yo yo honey singh|yo yo honey singh new song|yo yo honey singh songs","27599591","1280140","39367","111227","https://i.ytimg.com/vi/FKYBHMVrh8Q/default.jpg","False","False","Presenting brand new party song Shor Machega from upcoming bollywood movie Mumbai Saga in the voice of “Yo Yo Honey Singh” & Hommie Dilliwala. The lyrics of new song are penned by Yo Yo Honey Singh, Hommie Dilliwala &  music produced by Yo Yo Honey Singh. Mumbai Saga, directed by Sanjay Gupta, produced by Bhushan Kumar and Krishan Kumar (T-Series), Anuradha Gupta (White Feather Films) and Sangeeta Ahir.Movie Releasing on March 19, 2021.#ShorMachega #MumbaiSaga #YoYoHoneySingh♪Stream the Full Song Here♪ JioSaavn: http://bit.ly/ShorMachega-JioSaavnSpotify: http://bit.ly/ShorMachega-SpotifyHungama: http://bit.ly/ShorMachega-HungamaGaana: http://bit.ly/ShorMachega-GaanaApple Music: http://bit.ly/ShorMachega-AppleMusicAmazon Prime Music: http://bit.ly/ShorMachega-AmazonPrimeMusicWynk: http://bit.ly/ShorMachega-WynkiTunes: http://bit.ly/ShorMachega-iTunesYouTube Music: http://bit.ly/ShorMachega-YouTubeMusicSong: Shor MachegaSinger: Yo Yo HoneySingh & Hommie Dilliwala Music: Yo Yo HoneySinghLyrics: Hommie Dilliwala & Yo Yo HoneySinghMovie: Mumbai SagaAudio Mixed : Singhsta Audio Mastered : Redtraxx MasteringMusic Label: T-SeriesCreative Director: Mihir GulatiChoreographer: Rajiv SurtiEdit: Hitesh ChandwaniAssistant Editor: Archit GulatiPost Team: Gaurav Singh & Rishabh DangDigital Marketing & Strategy - RajDeep Mayer ( RDM Media)Yo Yo Styling: Mia Clothes (Yo Yo) designed by: Suitify Bespoke by Vicky SainiClothes (Hommie) designed by: Deepinder Singh (DS Design)Eyewear: Dayal Opticals Artwork: Roop Kamal Singh___________________________________Enjoy & stay connected with us!👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube👉  Like us on Facebook: https://www.facebook.com/tseriesmusic👉Follow us on Twitter: https://twitter.com/tseries👉 Follow us on Instagram: http://bit.ly/InstagramTseries"
"h9Am4CYaLng","#SarangaDariya​ | Lovestory Songs | Naga Chaitanya | Sai Pallavi | Sekhar Kammula | Pawan Ch","2021-02-28T04:38:01Z","UCNApqoVYJbYSrni4YsbXzyQ","Aditya Music","10","21.01.03","saranga dariya|saranga dariya song|sai pallavi saranga dariya|love story movie|saranga dariya lyrical song|love story songs|love story|love story video songs|naga chaitanya love story songs|love story full songs|saranga dariya love story|naga chaitanya love story movie|sai pallavi saranga dariya song|naga chaitanya love story|sai pallavi love story|sai Pallavi dance|telugu song|Samantha|nagachytanya|saipallavi|Aditya music","8180851","363057","6916","14875","https://i.ytimg.com/vi/h9Am4CYaLng/default.jpg","False","False","Presenting Saranga Dariya Song From #Lovestory​ Telugu Movie. Song Name : Saranga DariyaSinger : MangliBacking vocals  : Sinduri Vishal, Sushmita Narasimhan Lyrics : Suddala Ashok TejaMusic : Pawan CHChoreography : Sekhar V.JJubilee 10 studios - Mastan ValiMusic - TraditionalRearranged and Produced - Pawan ChLyrics : Suddala Ashok TejaMixed by Pradvay SivashankarMastered by Suresh PermalMusiciansPercussion - Krishna Kishor Sarangi - ManonmaniFlute - Sarath JBanjo, Mandolin - Tapas RoyAdditional Programming - Suresh Rahj Music Editor - Hiral ViradiaRecorded atKS Maniratnam - Tapas Studios, ChennaiIvis John - Contrabass Studios, ChennaiK.K.Senthil Prasath- Vanajkesav Digi Audio Waves, Chennai Kailasa Studios, MumbaiMastered at AM Studios, ChennaiMovie Name : Love StoryBanner - Sree Venkateswara Cinemas LLPWritten & Directed by - Sekhar KammulaProducers - Narayan Das K. Narang & Puskur Ram Mohan RaoDOP - Vijay C. KumarEditor - Marthand K. VenkateshMusic- Pawan Ch------------------------------------------------------------------------------------------Enjoy and stay connected with us!!►Subscribe us on Youtube: http://bit.ly/adityamusic►Like us on Facebook: http://www.facebook.com/adityamusic►Follow us on Twitter: http://www.twitter.com/adityamusic►Follow us on Instagram: https://www.instagram.com/adityamusicindia►Follow us on LinkedIn: http://bit.ly/2Pp6ze3SUBSCRIBE Aditya Music Channels for unlimited entertainment:►For New Movies in HD: http://www.youtube.com/Adityamovies►For Songs with Lyrics: https://www.youtube.com/AdityaMusic►For Devotional Songs: http://www.youtube.com/AdityaDevotional►For Kids Educational: http://www.youtube.com/AdityaKids→మా పాట మీ నోట Telugu Lyrical Songs - http://bit.ly/1B2EcJG→Latest Tollywood Lyric Video Songs - http://bit.ly/1Km97mg→Ever Green Classics - https://goo.gl/1fZEDy→Popular Jukeboxes - https://goo.gl/LNvAIo→Telugu Songs with Lyrics - https://goo.gl/7ZmgWT© 2020 Aditya Music India Pvt. Ltd."
"lyDNK08axEs","TROLLING YOUTUBERS IN MANALI","2021-02-28T06:05:11Z","UCx6F-rETGiz7xf_vkMmX2yQ","Mythpat","24","21.01.03","mythpat vlog|mythpat funny|mythpat slayy point|mythpat techno gamerz|mythpat beyounick|mythpat triggered insaan|mythpat live insaan","4022897","502117","5316","31095","https://i.ytimg.com/vi/lyDNK08axEs/default.jpg","False","False","Today we have fun with @Slayy Point , @Triggered Insaan ,@Tech Burner , @Be YouNick ,@Techno Gamerz , @Aksh Baghla , @Pranav follow instagram - https://www.instagram.com/mythpat#vlog"
"6FGgjqW0pVs","Husband Sothanaigal 2 | Micset","2021-02-28T11:30:14Z","UC5EQWvy59VeHPJz8mDALPxg","Mic Set","23","21.01.03","Husband Sothanaigal 2|husband sothanaigal|husband and wife comedy|husband and wife relationship|husband sothanaigal comedy|micset sothanaigal|sothanaigal|mind voice sothanaigal|mic set sothanaigal|sothanaigal micset|mic set comedy|mike set|micset sriram|micset new episodes|mic set videos|mic set mind voice|micset channel tamil|mic set channel tamil|mic set in tamil|mic set video|micset in tamil|couples comedy|husband wife comedy|husband wife fight","1551635","216945","3301","10470","https://i.ytimg.com/vi/6FGgjqW0pVs/default.jpg","False","False","Download the OctaFX Trading App at http://bit.ly/MicSet_OctaFX and get 5000 USD in your demo account 💵. Start making extra money with the Best Forex Broker in India 2020 - OctaFX🏆📈Ads by: Sociopool India Pvt. Ltd.(https://www.sociopoolindia.com/)Presenting you with Husband Sothanaigal 2 - fun-filled scenes of a Husband and wife in day-to-day life!#Husbandsothanaigal2 #Sriram #Micset__________________________________Cast & Crew:Sriram ( INSTA ID - https://www.instagram.com/sriram_prince_ )Sivaranjini ( INSTA ID - https://www.instagram.com/sivaranjanii_ ) Abinash ( INSTA ID - https://www.instagram.com/abiash_rajtha )Prakash ( INSTA ID - https://www.instagram.com/micset_prakash )Nandha ( INSTA ID - https://www.instagram.com/nandy_nandha_ )Aarya  ( INSTA ID - https://www.instagram.com/missdreamfaactory )Script - Direction - Screenplay - Editing - Vfx - Sfx - Di -  Cinematographer :Sriram ( INSTA ID - https://www.instagram.com/sriram_prince_ )Asst. Direction Bush ( INSTA ID - https://www.instagram.com/bushparajjagadeesh )Administration - Vfx - Cinematographer :Chandru ( INSTA ID - https://www.instagram.com/chandru_kidboy ) Business Developer  :Raji  ( INSTA ID - https://www.instagram.com/r.a.j.i.i )Music Theme :Sathish ( INSTA ID - https://www.instagram.com/sattrichard )Vignesh ( INSTA ID - https://www.instagram.com/vigneshvickyy )Special Thanks :Pandian - Siva sundarame - sathish - ezhumalai__________________________________For Promotions, Branding, Digital Marketing Contact : +91 8248991430Email: officialmicset@gmail.com_______________________________________Sriram ( INSTA ID - https://www.instagram.com/sriram_prince_ )___________________________________________Facebook page : https://www.facebook.com/micsetchannel/instagram          :  https://instagram.com/micset_micset/twitter                 :  https://twitter.com/micset_official/___________________________________________In Association with DIVO - Digital Partnerhttp://www.Facebook.com/divomovieshttps://Twitter.com/divomovieshttps://Instagram.com/divomovies"
"wzrb5FocCj8","Opening 300 Bhoot Ka Baccha👻 | 300 भूत का बच्चा में कितने इनाम निकलेंगे?","2021-02-26T09:52:56Z","UCebC4x5l2-PQxg46Ucv9CsA","Crazy XYZ","28","21.01.03","opening 300 bhoot ka baccha|bhoot ka baccha inaam|child of ghost|kya hai bhoot ke bacche ke ander ka raaj|what is inside 100 bhoot ka baccha|bhoot ka baccha|bhoot|ka|baccha|ghost challenge at night|best experiments in india|hindi science experiments|crazy xyz|tiu","10909374","459903","36855","24500","https://i.ytimg.com/vi/wzrb5FocCj8/default.jpg","False","False","Hello guys, is video me humne 300 Bhoot Ka Baccha Inaam khole hai."
"F8w6693a1uw","உங்க எல்லாருக்கும் ஒரு surprise !!!!","2021-02-28T16:30:15Z","UCjTlypR4Pu2SqLwYjxBO0Ug","PARATTAI PUGAZH","24","21.01.03","vijaytvpugazh|cookwithcomali|fun|pugazhcomedy|sivaangi|kpy","955223","149961","503","10741","https://i.ytimg.com/vi/F8w6693a1uw/default.jpg","False","False","surprise waiting@PARATTAI PUGAZH @vijay tv pugazh @Vijay Television @Sivaangi Krishnakumar @Cook With Comali FanHttps://fairshops.in/WhatsApp/Mob no. 7530022008Coupon code FSHOPS21 for Discount RS.50FOR ADVERTISEMENTS AND PROMOTIONS IN PARATTAI PUGAZH CHANNELWHATSAPP US @ 9042929050"
"oR00Fk_g6Dw","New Punjabi Song 2021 | Viah Ch Gaah (Full Song) Shivjot Ft Gurlej Akhtar |Latest Punjabi Songs 2021","2021-02-28T05:38:54Z","UClOMt1-g-oqJp6CHHxiqOsA","Melody House","10","21.01.03","Melody House|Melody House New Songs|Melody house latest. songs|melody house 2020|melody house songs|new songs 2020|latest songs 2020|melody house new video|melody house latest video|Punjabi Songs Latest this Week|New Punjabi Songs 2021|Viah Ch Gaah|Shivjot Punjabi Songs|Latest Shivjot Punjabi Songs|New Songs 2021 by Shivjot|The Boss|Gurlez Akhtar","4384593","83580","1826","8105","https://i.ytimg.com/vi/oR00Fk_g6Dw/default.jpg","False","False","Melody House & Dose Of Music (DOM) Presents Viah Ch Gaah New Songs Punjabi 2021 | Shivjot Ft. Gurlez Akhtar | The Boss | Yaadu Brar | New Punjabi Songs 2020-21 | Latest Punjabi Song 2020-21 ♪ Song : Viah Ch Gaah♪ Singer : Shivjot Ft. Gurlez Akhtar♪ Music : The Boss ♪ Lyrics & Composer : Shivjot♪ Video : Yaadu Brar ♪ DOP : Jason Numberdar♪ Associate Director : Harman Jot♪ Asst Director : Deep Duharia♪ Editor / DI : Honey Virk♪ Choreographer : Sumit♪ Mastered by : Amit Monga♪ Project : Dose Of Music (DOM) & D Artist Den♪ Art & Bhangra: Sonu Art & Sonu Pardhan Patiala♪ Starring : Sandeep Brar, Kulwinder Kally, Gurlej Akhtar, Rehmat Rattan, Gurchet Chitarkar, The Boss, Rupinder Rupi, Bhupinder Barnala, Raj Dhaliwal, Aarushi & Randeep Bhangu♪ Mix Master : Sounds Squad Studio ♪ Artwork : Janam Brar & Annkur Kashyap♪ Hair Stylist : Slman Khan♪ Online Promotions: Mediaone Network♪ Special Thanks : Bhavdeep Romana & MISTA BAAZ♪ Digitally  Distributed by : Coin Digital♪ Produced By : Raymant Marwah & Raman Bhatti ♪ Label : Melody HouseFor Queries Contact : +91-90233-88479/ +91-97810-00441http://www.instagram.com/melodyhouseofficial/Label : Melody Househttp://www.instagram.com/melodyhouseofficial/latest punjabi song 2021,desi crew,new punjabi song 2020-21, new song, punjabi song , punjabi song,Viah Ch Gaah new song 2020-21, latest punjabi song,New punjabi song , 2020-21,punjabi songs, song 2020-21,new punjabi song new punjabi,latest punjabi song,punjabi song, Battle series ,song,new song 2020-21,song 2020-21,new song, Battleseries ,Viah Ch Gaah, Melody House , Viah Ch Gaah, Melody HouseSubscribe Our Channel : http://bit.ly/Subscribe_MelodyHouse----------------------------------------------Enjoy and stay connected with us !!Follow us onInstagram :- http://www.instagram.com/melodyhouseofficialSnapchat :- http://www.snapchat.com/add/melodyhouse7Facebook :- http://www.facebook.com/melodyhouseofficialTwitter :- http://www.twitter.com/melodyhouse_7----------------------------------------------📩: melodyhouseofficial@gmail.com☎️ : +91 90233 88479 / +91 97810 00441----------------------------------------------© 2020 Melody House"
"MSfkDHQdPjI","Mehnge Suit | Nawab | Gurlez Akhtar | Pranjal Dahiya  | The Boss | Raana | Latest Punjabi Songs 2021","2021-02-28T04:30:12Z","UCRZ-8RISMPIQSqhPxgNB2Lg","Expert Jatt","10","21.01.03","latest|new|punjabi|songs|2020|mehnge|suit|mehnge suit|latest new songs|latest punjabi songs|new punjabi songs|nawab|expert jatt|high range|new song|latest punjabi song 2020|korala new song|mankirat aulakh songs|punjabi song|new song 2020|new punjabi song 2020|latest song punjabi|new songs|song|songs 2020|mankirat aulakh all songs|korala maan all song|korala maan new song|top 20 songs punjabi|gurlez akhtar new song|gurlez akhtar song|pranjal|dahiya","2690982","143845","3838","3838","https://i.ytimg.com/vi/MSfkDHQdPjI/default.jpg","False","False","Expert Jatt Presents : Mehnge Suit♪Stream the Full Song Here♪ Spotify: http://goldmedia.digital/-dj3pApple Music: http://goldmedia.digital/hewbrAmazon Music: http://goldmedia.digital/nh8ktGaana: http://goldmedia.digital/8yvqriTunes: http://goldmedia.digital/hewbrYT Music: http://goldmedia.digital/6d1ohSong - Mehnge SuitSinger - Nawab ft. Gurlez AkhtarInstagram - https://instagram.com/ursnawabofficial_?igshid=1obbvswcyd7brLyrics - RaanaComposer-Raana & The BossFemale Lead - Pranjal DahiyaMusic - The BossMusic Arranged - Sounds Squad StudioMixed Mastered - Sameer CharegaonkarDirector - Sukh BrarAsso. Director- Mohit BDop - Nishan SinghProject by - Sandeep Shyoran & Devender SinghProduced by - Prince Shyoran & Vishal KambojLine Production-Sagar khinchi & Saurabh SoniSpecial Thanks - Sukhdeep Teeda Instagram Reels Promotions - Bossmusicproductions Online Promotions & Digital Distribution By - Gold Media EntertainmentContact - +91 9206800027Email - expertjattofficial@gmail.comInstagram - https://www.instagram.com/expertjattmusic/"
"TXn8XreHVPE","BEING IN A RELATIONSHIP FOR 24 HOURS PART 2 | Rimorav Vlogs","2021-02-28T14:13:44Z","UCaqULAbiq-6ZRlKmx0Uv_Cw","Rimorav Vlogs","24","21.01.03","Rimorav|Rimorav Vlogs|BEING IN A RELATIONSHIP FOR 24 HOURS PART 2 Rimorav Vlogs|BEING IN A RELATIONSHIP FOR 24 HOURS Rimorav Vlogs|BEING IN A RELATIONSHIP|Rimorav Vlogs presents RI Vlogs|Rishi Dev|Sanjay Dutt|Springspoon|Diksha Sharma|Baby queen","2326025","330823","3284","19818","https://i.ytimg.com/vi/TXn8XreHVPE/default.jpg","False","False","Watch BEING IN A RELATIONSHIP FOR 24 HOURS PART 2 by Rimorav Vlogs"
"m5RyNpARLoI","Roberrt | Baby Dance Floor Ready | Darshan | Tharun Kishore Sudhir | Arjun Janya | Umapathy Films","2021-02-28T12:28:13Z","UCLtCejNl8eAg4PO_9lf2TIg","Anand Audio","24","21.01.03","robert|robert kannada Baby Dance Floor Ready|Baby Dance Floor Ready video song|robert darshan|robert d boss movie|darshan robert movie|arjun janya musical hits|darshan hits|robert kannada full movie|love dance Songs|kannada new film songs|new dance songs|kannada latest dance songs|kannada new dance song 2021|Nakash Aziz hits|Aishwarya Rangarajan songs|all dance songs|chethan kumar songs|kannada new dance songs|Roberrt full movie songs","4714947","167056","5732","22286","https://i.ytimg.com/vi/m5RyNpARLoI/default.jpg","False","False","Presenting The Dance Number 4K Video Song Baby Dance Floor Ready From the Movie Roberrt Starring: Challenging Star #Darshan Vinnod Prabhakar, Asha Bhat, Jagapathi Babu, Ravi Kishan & Others & Others Exclusive Only On Anand Audio's Official Youtube Channel..!!! ----------------------------------------------#Roberrt, #BabyDanceFloorReady,  #NakashAziz, #AishwaryaRangarajan, #Darshan, #AshaBhat, #ArjunJanya, #DBoss ----------------------------------------------♪ You can also Download Anand Audio App https://play.google.com/store/apps/details?id=com.anandaudio.app----------------------------------------------►Watch D Boss Super Hit Movies: https://bit.ly/2kPnXP1  ►Watch D Boss Super Hit Songs: https://bit.ly/2MdLi6E ►Watch Latest Romantic Video Songs: https://bit.ly/2Yw1t4t►Watch Movies Latest Video Songs: https://bit.ly/2WuwhRy►Watch Latest Lyrical Video Songs: https://bit.ly/2Hep5WO-------------------------------------------------►*YouTube: http://goo.gl/JtObUW *►*Twitter: https://twitter.com/aanandaaudio *►*Facebook: https://www.facebook.com/aanandaaudio * ----------------------------------------------♪ Movie : Roberrt ♪ Cast: Challenging Star Darshan , Vinnod Prabhakar, Asha Bhat, Jagapathi Babu, Ravi Kishan & Others♪ Banner: Umapathy Films♪ Producer: Umapathy Srinivas Gowda ♪ Director: Tharun Kishore Sudhir♪ Song:  Baby Dance Floor Ready♪ Singer:  Nakash Aziz, Aishwarya Rangarajan♪ Lyrics: Chethan Kumar (Bharjari) ♪ Music: Arjun Janya♪ D.O.P: Sudhakar S Raj ♪ Production Design: Mohan B Kere♪ Editor: K.M.Prakash ♪ Choreographer : Bhushan♪ Poster Design : Adarsh (Kreative Crew)♪ Record Label: AANANDA AUDIO VIDEO----------------------------------------------Baby Dance Floor Ready Music Credits:Keyboard programmed by : V SukumarRhythm programmed by : V SukumarAdditional Programming by :V M BHARATH & D HariharanLive drums:Karthik Vamsi &Kishore. Indian Rhythms:Madhu & Lakshmi Narayan & RajuTrumpets: Babu / Recorded at: Sbeats AudioMusician Co Ordinator : L V SudhakarStudio Assistance  : Prabhu J, Veera RaghavanSound Engineers : S Chandrasekhar & Rakesh Pazhedam                               ​Suitars: Amal Raj Aishwarya Vox Recorded @ Omshakthi Recording Studio (Bengaluru) by Shiva Nakash Vox Recorded @ Audio Garage ( Mumbai) by Amey Londhe Mixed & Mastered @ Berachah Studios by David Selvam (Chennai) .. ----------------------------------------------You can also download this album from ♪ Wynk Music: http://bit.ly/34Vdpiv ♪ jioSavan: http://bit.ly/2PVc86K ♪ Gaana Music: http://bit.ly/2t2n8Gi ♪ Amazon Prime Music: https://amzn.to/2talN01 ♪ Hungama: http://bit.ly/2PYEU6c ♪ YouTube Music: https://bit.ly/3llfP2B♪ Apple Music: https://apple.co/2sWkHFs ♪ Resso Music: https://m.resso.app/DmFJBN/  ♪ Spotify Music: https://spoti.fi/2VDuKdk----------------------------------------------Operator CodesTo Set Baby Dance Floor Ready as Your Caller Tune!!!AirTel Users Dial Coming SoonVodafone & Idea Users Dial Coming SoonBSNL Users SMS BT Coming Soon to 56700----------------------------------------------VISIT OUR OTHER CHANNELS:-►Anand Audio Official YouTube Channel: http://goo.gl/JtObUW►Anand Audio Popular: https://goo.gl/dLSjmK►Anand Audio Kannada Comedy: https://goo.gl/UFXUhq►Anand Audio Devotional: https://goo.gl/73RHJR►Anand Audio NaaduNudi: https://goo.gl/UCLZLj►Anand Audio North Karnataka:  http://bit.do/eUktp►Anand Audio Tulu: https://goo.gl/v4cgYq►Anand Audio Entertainment: https://goo.gl/G2yx6X►Anand Audio Tamil: https://bit.ly/2NYSRyN►Anand Audio Telugu: https://bit.ly/2SVGx3b----------------------------------------------"
