video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"g9GTKFYi_Ts","БЕРЕМЕННА В 16 | 4 СЕЗОН, 2 ВЫПУСК | АЛИНА, ЭЛЬЧЕ","2021-03-10T15:00:15Z","UCw25DrmfCz5_yy_Hk1sTQKQ","Телеканал Ю","24","21.11.03","канал ю|телеканал ю|ю|ю тв|ю телеканал|ю канал|реалити|реалити шоу|шоу|беременна в 16|измены|телеканал|беременность|беременна в 16 новая серия|беременна в 16 новый выпуск|беременна в 16 2 выпуск|шоу беременна в 16|беременна в 16 четвертый сезон|юлик|ильдар|кузьма|приятный ильдар|обзор|пародия|реакция|беременна в 16 4 сезон|реакт на беременную|реакция на беременную|беременная в 16|беременна в 16 4 сезон смотреть|испания","1970885","39941","2807","6237","https://i.ytimg.com/vi/g9GTKFYi_Ts/default.jpg","False","False","Алине 16, она родилась в Москве, но с восьми лет живет в Испании, куда ее мама переехала после второго неудачного брака. Поначалу было сложно, но со временем девочка выучила язык, нашла друзей и любовь. Ее избранник Луис казался идеальным, пока тест не показал две полоски… Тут разность испанского и русского менталитетов показала себя во всей красе. Сайт телеканала: https://www.u-tv.ru/Вконтакте: https://vk.com/uchannelrussiaИнста: https://www.instagram.com/uchannelrussia/Канал реалити Измены:https://www.youtube.com/channel/UCODGZJRHLzPUfx-qP-NkbNwБеременна в 16:https://vk.com/beremenna16uhttps://www.instagram.com/beremenna_v16_/Модель XL:https://vk.com/modelxlrussiahttps://www.instagram.com/_model_xl/Я стесняюсь своего тела:https://www.instagram.com/telo_russia/https://vk.com/yasstrussiaНаш канал теперь в TikTok 🔥:https://www.tiktok.com/@uchannelrussiaСамые свежие новости из мира шоу-бизнеса, а также рецепты читайте на нашем канале в Яндекс.Дзен:https://zen.yandex.ru/uchannelrussia"
"LnFq9SJQJeg","GONE.Fludd — ПАЦАНЫ II (Official Video)","2021-03-11T09:00:14Z","UCV3vUmAUYkOMCOBGO5JpUbA","GONE.Fludd","10","21.11.03","GONE.FLUDD|ПАЦАНЫ II|LIL CHILL|GLAM GO GANG","309972","68017","1049","5057","https://i.ytimg.com/vi/LnFq9SJQJeg/default.jpg","False","False","Концерт в Санкт-Петербурге - купить билет: http://gonefludd.ru​Клип на «ПАЦАНЫ II» уже здесь!Слушать на всех площадках: https://glamgogang.lnk.to/PATSANYII​GONE.Fludd в соц. сетях:TikTok: https://www.tiktok.com/@bigboygonefludd​Instagram: https://instagram.com/gonefludd​Twitter: https://twitter.com/gonefludd_new​VK: https://vk.com/gonefludd132​ОФИЦИАЛЬНЫЙ МЕРЧ: https://glamgo.store​Mgmt: at@glamgo.storeBooking: booking@glamgo.storePR / Commercial: adv@glamgo.storeDirected by Felix Umarov (https://instagram.com/feelfel)Script - Felix Umarov, Andrey Rafikov (https://instagram.com/rondoparisiano)DoP - Andrey Krauzov (https://instagram.com/lightfromabyss)Produced by - Бюро «Рабочее название» (https://instagram.com/rabochee_nazvanie), Spot Film(https://instagram.com/spot.film)Executive Producer - Igor Sayfullin (Бюро «Рабочее название» )Executive Producer- Mikhail Marizov (Spot Film)Producer - Pavel TchugunovLine Producer - Polina ShatalovaLine Producer - Yana Akhmetshina1st AD - Stacy MutsSet Designer- Sasha SmirnovaCast: GONE.Fludd, CAKEBOYTati, Zoya Nguen , Tanya Nguen, Andrey Nevskiy, Timofey Kochkov, Victor Badmaev, Kid B, WarrenLockley, Angelina Nagornaya, Aleksey Volobuev, Mikchail Volobuev, Casting Director - Karina MorozovaCasting Assistant - Daria ShubenokStyle - Ira DubinaStyle Assistant - Victoria Gvozdenko, Ekaterina IvanovaSFX makeup - Dasha RykovaGaffer - Pavel Brukh1st AC - Alexander BudarinSteadycam - Sergei Avdonin2nd AC - Sergey Ivanov, Stanislav PopovStunt Coordinator - Smekalkin AntonStuntman: Drebot Anatoliy, Nessynov Uriy, Izurov AlekseyMuah - Christine FrameMuah Assistant - Elisaveta Baranova, Olya Dulepova, Mila AntLocation Scouting – Ami.scoutingAdministration: Fedor Iakovlev, Ramil Akhmerov, Denis Skarzov, Alexander DudinExtras Coordinator - Tatiana PerepelitsaSet Designer Assistant - Kapitolina NovakovskayaProperty Master - Denis EgorovSetters: Demidenko Oleg, Gysarov Boris, Shepelev Vitaliy, Novikov Aleksey, Ashmarin Iliya,Sochinskii Taras, Osin Georgii, Rodionov YaroslavEdit - Yura Karikh, Felix UmarovEdit on set - Kirill KhandurinColor Grading - Matic Prusnik (jojo talent agency)Sound Design - Fedya BalashovClean Up- Sergei Divid2D Animation: Felix Umarov, Yaroslava PopovaBackstage Photographer - Natalia ShavshinaTitles Design - Ivan Klubkovtitles animation – Savchenko Pavel, Nikita PotapovTitles art direction - Arseniy Popov3D title scene - FastjtAR mask - Artem TkachSpecial thanks: E-ON ENERGY DRINKPavel Galin and Camera Departamentadidas RussiaAlexey BaklykovYaroslava PopovaRinat Kraynovspin4spin.com shopjojo talent agency"
"MVk28jSOTYg","Рустам Солнцев — крах «Дома-2», разоблачение шоу-бизнеса, сплетни, ориентация, одиночество","2021-03-11T08:48:01Z","UCFCKDylEz4F7yB50yYMye0g","Super","22","21.11.03","Super|супер|Шоубиз|Шоубизнес|Звезды|Знаменитости|Селебрити|творчество|super.ru|ЮТУБ|ЮТУБЕР|бузова|дава|боня|водонаева|зверев|дом 2|михайловский|пугачева","180004","6582","759","1783","https://i.ytimg.com/vi/MVk28jSOTYg/default.jpg","False","False","Закажите массажер для ухода за кожей лица Rowenta Youth Facial Massager LV6020F0 в магазинах, на сайте и в мобильном приложении Эльдорадо: http://bit.ly/RowentaYouthСегодня праздник у всех, кто так долго ждал интервью с Рустамом Солнцевым. Звезда «Дома-2» и главный сплетник шоу-бизнеса — в гостях у «Алены, блин!». В откровенном разговоре Солнцев рассказал о крахе телестройки, пагубных привычках Бузовой, претензиях к Лазареву, своей ориентации и многом другом.Кто и зачем уничтожил «Дом-2»? Почему за деньги на проект брали эскортниц? Как ТНТ украл идею его шоу? Когда Рустам понял, что ему нравятся мужчины и как на это отреагировала мама? Почему не верил в роман Бузовой и Давы?SUPER ВК - https://vk.com/newsuperruSUPER INSTAGRAM - https://www.instagram.com/super.ru/SUPER ТЕЛЕГРАМ - https://t.me/SuperRuSUPER TWITTER - https://twitter.com/newsuperruНе забудьте поставить лайк и подписаться, чтобы не пропустить новые видео!00:00 Рустам Солнцев — в шоу «Алена, блин!»01:28 Почему Солнцева называют сплетником?05:36 За что Зверев мстит ему?09:57 Кто и зачем уничтожил проект «Дом-2»14:22 Как ТНТ украл у Рустама идею шоу?17:37 Почему Михайловский не сделал его ведущим?24:36 Из-за чего «Дом-2» перестали смотреть?32:59 Как за деньги на проект попадали эскортницы?34:13 Будет ли «Дом-3»?39:05 О штампе «экс-участника «Дома-2»42:32 Почему Солнцев не верил в роман Бузовой и Давы?46:22 О пагубных привычках Ольги Бузовой49:23 Почему участники «Дома-2» теперь одиноки?51:48 Из-за чего на самом деле его выгнали с проекта?54:50 О любви к Водонаевой и ее мужчинах57:05 Главная проблема всех участниц «Дома-2»1:03:30 Зачем Рустам женился на подруге?1:07:00 Когда Солнцев понял, что ему нравятся мужчины?1:10:30 Как мама отреагировала на его бисексуальность?1:12:05 Кто еще из российских звезд — гей?1:14:57 О претензиях к Сергею Лазареву и звездам, которые «молчат»1:23:07 Что говорил сам Солнцев, когда был популярным?1:26:14 О мечте завести ребенка от суррогатной матери1:28:28 Почему многие считают Солнцева изгоем?"
"l01wa2ChX64","Manizha - Russian Woman - Russia 🇷🇺 - Official Video - Eurovision 2021","2021-03-10T09:00:30Z","UCRpjHHu8ivVWs73uxHlWwFA","Eurovision Song Contest","24","21.11.03","Eurovision Song Contest|2021|Open Up|Rotterdam|Russia|Manizha|Russian Woman|Official Video|Манижа|Русская женщина|Россия","1309134","68054","30744","30529","https://i.ytimg.com/vi/l01wa2ChX64/default.jpg","False","False","Manizha will represent Russia at the Eurovision Song Contest 2021 with the song Russian Woman.-If you want to know more about the Eurovision Song Contest, visit https://eurovision.tvShop the official Eurovision Song Contest merchandise: https://shop.eurovision.tv/Follow us on Instagram: https://www.instagram.com/eurovision Follow us on Twitter: https://twitter.com/EurovisionFollow us on Facebook: https://www.facebook.com/EurovisionSongContest/"
"SfpQ9ZHN7X8","БМВ за сотку лучше китайца, японца и жиги","2021-03-10T10:50:51Z","UCn1YQ4g_kKwJbt0MUVZfY7A","Жизнь Синдиката","22","21.11.03","Дубровский синдикат|Жекич Дубровский|Жизнь синдиката|Ведра|Битьё|Нашли|Восстановление|bmw|e39|mitsubishi|galant|Жига|тройка|2103|Great Wall|Hover","1917347","110460","2389","2714","https://i.ytimg.com/vi/SfpQ9ZHN7X8/default.jpg","False","False","Качай Дром и купи себе машину по отличной цене!http://drom.ru/s/lmn 🚗И не трать кучу времени на подбор авто!Регистрируйся и возвращай свой горящий кэшбэк вместе с LetyShops —  https://letyshops.app.link/RBK3lhcmnebПо вопросам рекламы, сотрудничества DubrovskiySyndicate@mail.ru Инстаграм Гриши: @gri_zavozinОсновной канал: https://www.youtube.com/user/fullluxПсихопаты Синдиката: http://www.youtube.com/c/ПсихопатыСиндиката/Мастерская Синдиката: http://www.youtube.com/c/МастерскаяСиндиката/МУЗЫКА ИЗ ВИДОСА: https://vk.com/motorheartstudio"
"kOrVLhgY6pE","GTR готов!","2021-03-10T16:37:21Z","UCAe4XfXD-WqP5FsGSO_h-xg","Психопаты Синдиката","2","21.11.03","тачка за копейка|нашли|дубровский синдикат|жекич дубровский|дешевки|крузак|гелик|крузак200|крузак 200|амг|в погоне за роллсом|rolls-royce|Ghost|зайцев|nissan gtr","1205925","76134","1863","1800","https://i.ytimg.com/vi/kOrVLhgY6pE/default.jpg","False","False","Как узнать цену нашего GT-R:1) Качай Дром!http://drom.ru/s/394 🚗2) Вбивай в поиске:Nissan GT-R, 2009, МоскваИ офигеешь от цены, за которую мы его выставили!По вопросам рекламы, сотрудничества dubrovskiysyndicate@mail.ruИнстаграм Вани: https://www.instagram.com/zaitcev_ivan/Инстаграм Руса: https://www.instagram.com/umyarov_ruslanИнстаграм Димы: https://www.instagram.com/dmitry_keln---Основной канал: https://www.youtube.com/user/fulllux/videosЖизнь Синдиката: http://www.youtube.com/c/ЖизньСиндиката/Мастерская Синдиката: http://www.youtube.com/c/МастерскаяСиндиката/---Музыка из видео: https://vk.com/motorheartstudio#ДубровскийСиндикат"
"JyaOXdF4714","Моё ужасное 8е марта (Анимация)","2021-03-11T10:58:26Z","UC8oyGrNFM1tHLux1gyDw9zg","Найс","1","21.11.03","Найс|найс|Нисик|Найсик|8е марта|девушки|праздник|школа|анимация|nice|anime|Мирби|Добряк|Скриптонит|зеленка|батарея|амиго|амигосенок|амигосята","218545","34853","213","1657","https://i.ytimg.com/vi/JyaOXdF4714/default.jpg","False","False","Как много кетчупа было пролито в тот день,как много.... (ಠ_ಠ)А если что, найти меня можешь тут :ТВИЧ  - https://www.twitch.tv/unoniceguy/​ТИК ТОК : https://www.tiktok.com/@unoniceguy​ГРУППА ВК - https://vk.com/oneniceguy​ИНСТАГРАМ   - https://www.instagram.com/el.niceone​Я В ВК - https://vk.com/hellsus​#найс​ #анимация​ #8марта"
"ri8JUrQmmsA","Грызня оппозиционеров | Агенты спецслужб в ФБК* | Избыточная смертность от COVID-19 | Полный контакт","2021-03-11T08:31:53Z","UCQ4YOFsXjG9eXWZ6uLj2t2A","Соловьёв LIVE","25","21.11.03","полный контакт|соловьев|соловьев live|новости|соловьев лайф|россия|вечер с владимиром соловьевым|политика|владимир соловьев|вечер с соловьевым|soloviev live|соловьев лайв|последние новости|вести фм|полный контакт соловьев live","255487","16044","2531","551","https://i.ytimg.com/vi/ri8JUrQmmsA/default.jpg","False","False","🌞Доброе утро!0:00 - Что не поделили Леонид Волков и Алексей Венедиктов?29:21 - Время Голованова - США обещает военную помощь Украине34:35 - Скандал в «благородном семействе»: кто из «оппозиционеров» является агентом спецслужбы? Откуда у них деньги?59:03 - Александр Сладков, военный корреспондент ВГТРК: переживёт ли Украина вторую донбасскую?1:07:48 - Все играются с термином избыточная смертность. Что это значит? Объясняет Александр Мясников 1:28:30 - Время Голованова - Разоблачаем грязную ложь Соболь1:34:54 - Сергей Карнаухов: риторика либералов и оппозиционеров вызывает вопросы1:59:21 - Готов ли Кремль к хакерским ударам от США? Пользуется ли Путин Интернетом? Читает ли соцсети?2:07:28 - Евгений Сатановский о ситуации в Донбассе2:28:13 - Силовики задержали гражданина, который на несогласованной акции в Москве 23 января участвовал в избиении сторонника движения «Сорок сороков» 2:35:20 - Своё с Андреем Даниленко. Что такое «туррон? Где и как делают испанское лакомство в России?2:59:09 - Борис Юлин в рубрике Время Голованова3:07:46 - Гость – ректор Санкт-Петербургского горного университета Владимир Литвиненко3:35:03 - Антон Красовский. Последствия интервью с Леонидом Гозманом.3:56:38 - Монолог Спиридона Килинкарова*признан в РФ НКО-иноагентом📻Четверг, 7 утра, «Полный контакт»! Владимир Соловьёв рад приветствовать вас у радиоприёмников и в эфире Соловьёв LIVE! Начинайте утро вместе с нами!📻Слушайте на http://radiovesti.ru☎Звоните по телефону +7 (495) 232-15-59📱Пишите в WhatsApp +7 (903) 170-63-63📺Подписывайтесь на YouTube-канал — http://soloviev.live#соловьёв #полныйконтакт #соловьёвlive"
"fuVuttEGi9o","Чемпионат России по вольной борьбе 2021. Квалификация. До 57, 86, 92 кг. Ковёр А","2021-03-11T08:10:54Z","UCppkxNOs8rEuhEyk0GtrfRg","Telesport","17","21.11.03","telesport|Телеспорт|Заурбек Сидаков|Zaurbek Sidakov|Разамбек Жамалов|Razambek Zhamalov|Гаджимурад Рашидов|Анзор Уришев|Anzor Urishev|Gadzhimurad Rashidov|Давид Баев|David Baev|Артур Найфонов|Даурен Куруглиев|Заур Угуев|Азамат Тускаев|Artur Naifonov|Dauren Kurugliev|Zaur Uguev|Azamat Tuskaev|вольная борьба|чемпионат россии по вольной борьбе|борьба|wrestling","147792","705","75","29","https://i.ytimg.com/vi/fuVuttEGi9o/default.jpg","False","False","Прямая трансляция. Квалификационные и отборочные встречи в весовых категориях до 57, 86, 92 кг. Ковёр А. 11 марта 2021 года.С 11 по 14 марта 2021 года в Улан-Удэ проходит предолимпийский чемпионат России по вольной борьбе. В соревнованиях примут участие: двукратный чемпион мира Заурбек Сидаков, победитель Кубка мира 2020 года Разамбек Жамалов, двукратный чемпион Европы Анзор Уришев, чемпион мира Давид Баев, двукратный чемпион мира Заур Угуев, победитель Кубка мира Даурен Куруглиев. Прямые трансляции спортивных событий на сайте: https://tele-sport.ru/​ Больше контента на наших страницах в соцсетях: Инстаграм - https://www.instagram.com/telesporttv/​Телеграм-канал - https://t.me/telesportmedia​ Твиттер - https://twitter.com/telesporttv​  #Борьба #ВольнаяБорьба #ЗаурбекСидаков"
"NKXk5aGedGI","Сложности дистанционного обучения 2. Максим Галкин - Пародия","2021-03-11T08:59:27Z","UCeei5gMnGUak7TBdrsdDAeQ","Максим Галкин","23","21.11.03","Максим Галкин|Галкин|Школа|Пародия|Дистанционное обучение|Дистанционка|Галкин пародия|комедия|максим галкин|галкин|галкин пародия|максим галкин пародия|дистанционка|дистанционное образование|сложности дистанционого обучения|максим галкин канал|дистанционное обучение|галкин дистанционка|максим галкин дистанционка","126382","16820","221","1497","https://i.ytimg.com/vi/NKXk5aGedGI/default.jpg","False","False","Друзья! Было время, когда мы считали, что дистанционное обучение это что-то не совсем реальное, но уже очень скоро многие дети будут скучать по возможности изучать литературу в пижаме с чашечкой чая, укутавшись в плед, а родители – по возможности поспать чуть дольше и не вести детей в школу. Конечно, ничего не заменит живого обучения, но Дистанционка всегда останется в наших сердцах. По вашим многочисленным просьбам, представляю вторую часть полюбившейся вам пародии, Сложности дистанционного обучения - 2! Спасибо за лайки, комментарии и обратную связь!А познакомиться с коробочками Свит Бокс вы можете на сайте sbox.club, собирайте коллекции вместе с нами: https://sbox.clubМаксим Галкин:В инстаграме: https://www.instagram.com/maxgalkinruВ тиктоке: https://www.tiktok.com/@maxgalkinruСайт: www.maxgalkin.ruПо рекламе в Инсте: 📮galkinmaxim13@gmail.com#дистанционка #галкин #пародия"
