video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"t3QsKIiIuRo","Wejdene - Je t’aime de ouf (Clip Officiel)","2021-04-07T10:00:16Z","UC5HKrNXapsQYLouta4w-7rg","WejdeneOfficiel","10","21.07.04","Wejdene je t’aime de ouf|wejdene je t’aime de ouf clip|wejdene je t’aime de ouf clip officiel|je t’aime de ouf clip|je t’aime de ouf video|wejdene jtm de ouf|wejdene jtm de ouf clip|wejdene jtm clip|wejdene je t’aime de ouf 2021|wejdene je t’aime de ouf paroles|wejdene 16 ou pas|wejdene 16|wejdene 2021|wejdene clip officiel","1299600","119076","3373","12944","https://i.ytimg.com/vi/t3QsKIiIuRo/default.jpg","False","False","16 (ou pas) 📀🎂❤️ Maintenant disponible: https://wejdene.to/16oupasRejoins Moi✨  sur mes réseaux sociaux:- Instagram 📸: https://gma.so/igwej- Snapchat 👻:http://gma.so/scwej- Twitter 🐦: https://gma.so/twitterwej- TikTok 🎵: https://gma.so/tiktokwej• Mon store 🛍️ : https://wejdene-store.fr➡ CRÉDITSRéalisation 🎥: S7venEyesBeatmaker 🎹:  Boumidjal & Holo MobbDirection artistique 🧠 : Issaka BANCE / @iammrzouStylisme 🪡: Leo Buchet / @leobuchetHair & Make up 💄: Juanita / @santamarijuannaGUETTE MUSIC / VIRGIN MUSIC© 2021"
"TMjgM3l5l3M","Brawl Stars Animation - The #GoldarmGang Heist","2021-04-07T07:38:23Z","UCooVYzDxdwTtGYAkcPmOgOw","Brawl Stars","20","21.07.04","brawl stars|mobile game|mobile strategy game|mobile rpg|mobile battle royale|battle royale|supercell game|goldarmgang|belle|squeak|wild west|brawl pass","4203918","331233","3094","18126","https://i.ytimg.com/vi/TMjgM3l5l3M/default.jpg","False","False","Download NOW!! ►► https://supr.cl/playbrawlBe a BRAWLER! Subscribe! ►► https://supr.cl/subscribe#GoldarmGang #Brawlstars #BelleFast-paced 3v3 multiplayer and battle royale made for mobile! Play with friends or solo across a variety of game modes in under three minutes.Unlock and upgrade dozens of Brawlers with powerful Super abilities, Star Powers and Gadgets! Collect unique skins to stand out and show off. Battle in a variety of mysterious locations within the Brawliverse!BATTLE IN MULTIPLE GAME MODES- Gem Grab (3v3): Team up and out-strategize the opposing team. Collect and hold 10 gems to win, but get fragged and lose your gems.- Showdown (Solo/Duo): A battle royale style fight for survival. Collect power ups for your Brawler. Grab a friend or play solo - be the last Brawler standing in the rowdiest battle royale yet. Winner take all!- Brawl Ball (3v3): It's a whole new Brawl game! Show off your soccer/football skills and score two goals before the other team. There are no red cards here.- Bounty (3v3): Take out opponents to earn stars, but don’t let them pick you off. The squad with the most stars wins the match!- Heist (3v3): Protect your team’s safe and try to crack open your opponents’. Navigate the map to sneak, blast and blow your way clear to the enemies treasure.- Special Events: Limited time special PvE and PvP game modes.- Championship Challenge: Join Brawl Stars' esports scene with in-game qualifiers!UNLOCK AND UPGRADE BRAWLERSCollect and upgrade a variety of Brawlers with powerful Super abilities, Star Powers and Gadgets! Level them up and collect unique skins.BRAWL PASSComplete quests, open Brawl Boxes, earn Gems, pins and an exclusive Brawl Pass skin! Fresh content every season.BECOME THE STAR PLAYERClimb the local and regional leaderboards to prove you’re the greatest Brawler of them all!CONSTANTLY EVOLVINGLook out for new Brawlers, skins, maps, special events and games modes in the future.PLEASE NOTE! Brawl Stars is free to download and play, however, some game items can also be purchased for real money. If you don't want to use this feature, please disable in-app purchases in your device's settings. Also, under our Terms of Service and Privacy Policy, you must be at least 9 years of age to play or download Brawl Stars.Features:- Team up for real-time 3v3 battles against players from across the world- A fast-paced multiplayer battle royale mode made for mobile- Unlock and collect new, powerful Brawlers - each with a signature attack and Super ability- New events and game modes daily- Battle solo or with friends- Climb to the top of the leaderboards in global and local rankings - Join or start your own Club with fellow players to share tips and battle together- Customize Brawlers with unlockable skins- Player-designed maps offer challenging new terrain to masterFrom the makers of Clash of Clans, Clash Royale and Boom Beach!Support:Contact us in-game via Settings, Help and Support — or visit http://supercell.helpshift.com/a/brawl-stars/Privacy Policy:http://supercell.com/en/privacy-policy/Terms of Service:http://supercell.com/en/terms-of-service/Parent's Guide:http://supercell.com/en/parents/???:https://www.youtube.com/wkbrl"
"we8pJPFkieA","On a tenté d'annuler le match Real/Liverpool qui est face à notre prime de ce soir ! 😅  (canular)","2021-04-06T14:36:23Z","UCM1c1okZ-7cPV7BEZ-pzUGg","Greg Guillotin","23","21.07.04","[none]","807403","63424","449","2169","https://i.ytimg.com/vi/we8pJPFkieA/default.jpg","False","False","Bon les amis, notre prime de ce soir à 21h15 sur C8 (Le pire Gendre) tombe pile face au match Real/Liverpool. Comme on est un peu panique du coup pour notre audience... j'ai tout bonnement tenté de faire annuler ou déplacer le match... Et je pense que ça devrait le faire. On se tient au jus. A toute.Suivez-moi sur Insta : https://www.instagram.com/gregguillotin/​"
"BrpP1G6nrdI","voici SQUEAK le NOUVEAU BRAWLER MYTHIQUE de Brawl Stars Gameplay Sneak Peek 3 Mise à Jour","2021-04-07T07:48:55Z","UC5ubXAJDNbG8cBdCOAtW1wQ","BFA","20","21.07.04","brawl stars|brawl stars squeak|nouveau brawler squeak|brawl stars squeak gameplay|squeak|bfa|brawl stars saison 6|brawl talk|mise à jour brawl stars|mise à jour saison 6|squeak gameplay|new brawler squeak|brawl stars belle|brawl stars opening|brawl stars montage|brawl stars squeak opening","142018","8236","142","797","https://i.ytimg.com/vi/BrpP1G6nrdI/default.jpg","False","False","👻 Code Créateur BFA à mettre dans le shop c'est GRATUIT  👉https://link.brawlstars.com/supportcreator/fr?code=BFAJ'adore ce nouveau brawler mythique squeak sur brawl stars ! cette mise à jour est vraiment incroyable et le brawl pass de saison 6 est magnifique📸 Mon Insta 👉 http://instagram.com/bfacoc🗯️ Discord   ➜  http://discord.gg/paytowin📺 Mes vidéos sur Brawl Stars  ➜  http://bit.ly/BrawlStarsPlaylist✔ https://twitter.com/bfacoc#goldarmgang #sneakpeek #squeak"
"BNWM-cZhqLU","GIMS x DADJU x SLIMANE - Belle (Clip Officiel)","2021-04-05T15:00:15Z","UCCB1Byx5yTbLpQaV-rlfmtA","GIMS","10","21.07.04","gims|clip officiel|clip|sapés comme jamais|vianney|gims album|gims stade de france|gims maluma|gims brisé|gims miami vice|stade de france|gims vianney|gims bella|gims senorita|gims tout donner|belle|gims dadju slimane|gims belle|belle clip","2415625","111711","3262","6956","https://i.ytimg.com/vi/BNWM-cZhqLU/default.jpg","False","False","#BELLE ⚔️👑⚔️Maintenant disponible ➡ https://gims.s-ib.link/belle​----------------------------------------------------------------------Facebook : https://www.facebook.com/maitregimsoffInstagram : https://instagram.com/gimsTwitter : https://twitter.com/gimsSnapchat : Warano75----------------------------------------------------------------------INDIFFERENCE PROD :https://www.instagram.com/indifferenceprod.comhttps://www.facebook.com/Indifferenceprod.com-----------------------------------------------------------------Abonne-toi à la chaîne : http://bit.ly/2q6P6Ni​"
"HR9Dk2N2tTM","10 jours POUR REFAIRE L'APPART DE MES PARENTS 😲","2021-04-06T17:45:14Z","UCMj2VQ3-8zpyeAI7dU0T-Bg","Fahd El","23","21.07.04","[none]","308552","22917","196","2329","https://i.ytimg.com/vi/HR9Dk2N2tTM/default.jpg","False","False","Salut BG ! Tu veux qu’on collabore ? voici mon mail  📨 business@fahdel.comVous pouvez aussi me suivre sur mes réseaux sociaux:Suivez moi sur Insta : Fahd.el  lien: https://www.instagram.com/fahd.el/?hl=frSnap : fahd_el https://www.snapchat.com/add/fahd_elFb : Fahd.el lien https://www.facebook.com/fahdeloff/?ref=bookmarksTwitter : @Fahdel75Prenez soin de vous hein j’vous kiffe !!!"
"ea71g7cTIu4","L'AVIS DES CHATS","2021-04-07T10:49:15Z","UCnrhy622SNPt04Avj5idFIg","Parole de chat","15","21.07.04","[none]","53186","6920","49","669","https://i.ytimg.com/vi/ea71g7cTIu4/default.jpg","False","False","La vie des chats : Entretien interview de chatl'avis des chatsLes news pour la BD sont ici : https://fr.ulule.com/parole-chat/news/La boutique ici : https://parole-de-chat.myshopify.com/► Instagram : https://www.instagram.com/paroledechat_officiel/► TikTok : https://www.tiktok.com/@paroledechat_officielIci pour m'envoyer des vidéos : https://www.paroledechat.com/proposer-une-video/Merci à Laurène Sauzet pour les sous-titres.(ici pour rajouter des sous-titres dans la langue de votre choix : https://www.youtube.com/timedtext_cs_panel?c=UCnrhy622SNPt04Avj5idFIg&tab=2)► Facebook : http://www.facebook.com/paroledechat► Twitter : http://www.twitter.com/fairesetSi vous aimez ce que je fais, vous pouvez aussi me soutenir ici : https://tipeee.com/projects/fairesetMusique : Philly_crew (bibliothèque Youtube)Merci aussi à Patrick Bouchitey, klaatu42, John Lang et Mozinor pour l'inspiration ;) Sur Parole de chat vous trouverez des vidéos de chats... qui parlent !Un chat qui parle, des chats qui miaulent.Donc chat drôle, chat ninja et chats jedi !Mais aussi chat qui miaule, qui chante et parfois dit des gros mots ;)Il y a aussi chien, mouette, écureuil, araignée, hiboux, furet, lapin, cheval, chouette, chaton mignon, cochon d'inde, raton laveur, un animal, des animaux, un mot clé, des mots clos. Bisous."
"hxS-xAnLBdI","J'ESSAYE DES PERRUQUES DE CHEZ AMAZON","2021-04-07T09:00:24Z","UCUvPpj_n9rQr0mU4OPp6Cjw","MissouMakeup","24","21.07.04","missou|perruques|perruque pas chère|perruque amazon","179713","15551","116","1164","https://i.ytimg.com/vi/hxS-xAnLBdI/default.jpg","False","False","HEY ! DÉROULE ICI POUR PLUS D'INFO ↓J'espère que tu vas bien et que tu as bien kiffé cette vidéo ❤️Je te mets les liens des perruques ici 👇Perruque blonde : https://www.amazon.fr/gp/product/B08JTG2VMJ/ref=ppx_yo_dt_b_asin_title_o00_s00?ie=UTF8&psc=1Perruque longue bouclé: https://www.amazon.fr/gp/product/B08R5H92D8/ref=ppx_yo_dt_b_asin_title_o00_s02?ie=UTF8&psc=1Perruque courte rouge: https://www.amazon.fr/gp/product/B08FSZJ745/ref=ppx_yo_dt_b_asin_title_o00_s02?ie=UTF8&psc=1Perruque courte marron: https://www.amazon.fr/gp/product/B07GSLVG6J/ref=ppx_yo_dt_b_asin_title_o00_s02?ie=UTF8&psc=1Perruque colorée: https://www.amazon.fr/gp/product/B00Q7X4SMU/ref=ppx_yo_dt_b_asin_title_o00_s03?ie=UTF8&psc=1Perruque très longue blonde: https://www.amazon.fr/gp/product/B07R5H5JTX/ref=ppx_yo_dt_b_asin_title_o00_s04?ie=UTF8&psc=1Perruque année 80: https://www.amazon.fr/gp/product/B00B9FRFA8/ref=ppx_yo_dt_b_asin_title_o00_s05?ie=UTF8&psc=1Perruque Mulet: https://www.amazon.fr/gp/product/B00AF5OJ0W/ref=ppx_yo_dt_b_asin_title_o00_s05?ie=UTF8&psc=1Perruque brune et rose: https://www.amazon.fr/gp/product/B08JCC6NP9/ref=ppx_yo_dt_b_asin_title_o00_s06?ie=UTF8&psc=1Perruque blanche: https://www.amazon.fr/gp/product/B07S8XCBDB/ref=ppx_yo_dt_b_asin_title_o01_s00?ie=UTF8&psc=1Mes réseaux sociaux 👉 https://link.snipfeed.co/missou_makeupContact professionnel uniquement: missoumakeup@studio71fr.comSi tu as des questions, n'hésite pas en commentaire !Pleins de bisous et à la prochaine LOVE Missou"
"HGgLDK7bvVU","J'ASSUME ENFIN","2021-04-07T11:12:10Z","UCylUZ30a2U2t_dv4QXex9Hw","Sundy Jules","24","21.07.04","sundy vlog|sundy jules","75225","3149","297","180","https://i.ytimg.com/vi/HGgLDK7bvVU/default.jpg","False","False","https://www.youtube.com/watch?v=433o4MkRv8Yje veux voir vos commentaires sous mon clip 🥀love jules"
"zeb2IF2VGrg","Le Pire Gendre, notre nouvelle grosse caméra cachée ! J-1 (Bande annonce officielle)","2021-04-05T15:27:40Z","UCM1c1okZ-7cPV7BEZ-pzUGg","Greg Guillotin","23","21.07.04","Louis vignac|moins de 10|- de 10|Greg Guillotin|bande annonce|le pire stagiaire|le pire gendre|jnr|repas|parents","1050936","103616","586","3958","https://i.ytimg.com/vi/zeb2IF2VGrg/default.jpg","False","False","RDV demain Mardi 6 avril à 21H15 sur C8 pour découvrir Le Pire Gendre, une caméra cachée de 1h30 ! Louis Vignac est de retour pour le plus grand malheur des parents de Georgia ! Hâte de vous présenter l'une de nos plus grosses caméras cachées !La Boutique officielle des + de 10 (nouvelle collection) : https://laboutiquedegregguillotin.com/Suivez-moi sur Insta : https://www.instagram.com/gregguillotin/L'instagram de Georgia qui a piégé ses parents : https://www.instagram.com/georgiaboccara/L'épisode sera publié également un peu plus tard sur Youtube.Vous pourrez également retrouver un making of évènement de plus d'1h30 qui retracera les échecs et réussites autour de ce piège qu'on a essayé de mettre en place depuis plus de 2 ans !Réalisation et montage de la bande-annonce : David TuilGraphisme cartons : Gaylor MorestinVignette : Rémi SalvadorUn grand merci à Julien Bocher pour la voix off. Allez voir son travail sur https://www.julienbocher.com/ il est super fort !Si vous lisez cette description, écrivez en commentaire : Je rêve ou Louis est le seul autour de la table à avoir un pull rose ? mdr"
