video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"9z_V9ajilCA","Мой дрон снял , как SCP ГОРКА СОЖРАЛА ЕГО 24 часа челлендж Детская ГОРКА ПОЖИРАТЕЛЬ","2021-03-24T07:00:12Z","UCEN5iM5rjQtl-YsR_evcrXA","АлоЯ Вера","24","21.24.03","мистический квест|квест|алоя вера|алое вера|саша аморал|мистика|scp горка|горка пожиратель|горка убийца|scp|горка пожиратель детей|дрон|сняли на камеру|интересное видео|страшное видео|24 часа|24 часа челлендж|челлендж|детская горка пожиратель","623761","63259","2798","7026","https://i.ytimg.com/vi/9z_V9ajilCA/default.jpg","False","False","Предыдущее видео - https://youtu.be/q8TEZGtdnTI​Следующее видео -  совсем скоро на канале Алекс АморалSCP горка пожиратель - все видео - https://bit.ly/2PrTEwYХочешь узнавать обо всем самым ПЕРВЫМ? Подписывайся на мой Телеграм канал АлоЯ Вера, чтобы смотреть фото и видео с места съемок https://t.me/AloyaVeraClubСтаньте спонсором канала, и вы получите доступ к эксклюзивным бонусам. Подробнее:https://www.youtube.com/channel/UCEN5iM5rjQtl-YsR_evcrXA/joinМистический квест все серии:  https://goo.gl/s9zgajИнстаграм АлоЯ Вера : https://goo.gl/tTXyhq Tik Tok : https://www.tiktok.com/@_aloyavera_Для коммерческих предложений : aloyavera@wildjam.ruПриятного просмотра!  Подписывайся, чтобы не пропустить ничего интересногоУвидимся в новых видео!Ссылка на это видео: https://youtu.be/9z_V9ajilCA"
"-uPizRDoxvg","Вопрос ребром – INSTASAMKA","2021-03-23T09:31:12Z","UCthfjHehYgSyhf8ONjzJMUw","Gazgolder","10","21.24.03","Gazgolder|INSTASAMKA|ИНСТАСАМКА|инстасамка курьер|инстасамка яндекс|инстасамка конфликт|инстасамка хайп|интервью инстасамка|instasamka интервью|Дарья зотеева|даша инстасамка|даша instasamka|даша зотеева интервью|дарья затеева интервью|Oleg Kenfckyou|Moneyken|mommy|факт|жопа джуси|витон|instasamka moneyken|семейный бизнес|интервью|шоу|вопрос ребром|Frank by Баста|Gorilla by Баста|Баста|Василий Вакуленко|Ноггано|Газ|Газгольдер|интервью с инстасамкой","2209431","78766","30173","9520","https://i.ytimg.com/vi/-uPizRDoxvg/default.jpg","False","False","Когда мы снимали выпуск с INSTASAMK'ой – рядом с рестораном Gorilla by БАСТА дежурили пожарные. Хейтеры со своими вопросами устроили настоящий огонь, дровишек в который подкинул Баста с детектором лжи!#ВопросРебром вернулся! Смотрим!Найди в программе промо-код и получи скидку 20% в ресторане Gorilla by Баста. Предложение в силе до выхода следующего шоу!Gorilla by Баста:https://www.instagram.com/gorillabybastaТаймкод:00:00 KYIVSTONER запускает новый сезон!00:22 Загадка домашней вечеринки01:56 Встречайте – INSTASAMKA!03:01 Хейтер №1: воровство треков05:00 очень горячо, лучше посмотреть06:43 INSTASAMKA – какая она дома?08:01 Даша показывает новый талант08:45 Бытовой вопрос про ногти09:36 Конфликт INSTASAMK'и с визажистами13:56 Реакция Даши на критику и оскорбления14:46 Биф с Клавой Кокой – что было на самом деле17:57 INSTASAMKA и Баста о страхах20:23 Хейтер №2: не офигела ли Даша?21:25 Вопрос про деньги $$$$24:12 Какие подарки дарят INSTASAMKЕ?25:14 Профессионал разбирает лук INSTASAMK'и26:39 Чему песни Даши научат молодых девочек?27:54 Продолжаем разговор за деньги!29:46 INSTASAMKA и курьер32:07 Идея старт-апа от KYIVSTONERА32:21 Нормальная зарплата по мнению INSTASAMK'и36:05 Первый лям Басты, KYIVSTONERА и INSTASAMK'и37:43 Советы молодым блогерам от нашего гостя39:07 Интимный вопрос от KYIVSTONERА39:36 Пластика INSTASAMK'и40:42 Детектор лжи!43:31 Кто закрывает счет?Похожие треки INSTASAMK'и:INSTASAMKA & MONEYKEN – КАЗАНТИП: https://apple.co/3rbPINSNicki Minaj - Boss Ass B*tch (Remix): https://bit.ly/3lKwJsyINSTASAMKA & MONEYKEN – БЕЙБИ ЛЁД: https://apple.co/39aUODIFlo Rida – Low (feat. T-Pain): https://apple.co/3ceRollVK: http://vk.com/gazInstagram: http://instagram.com/gazgolderliveСайт: http://gazgolder.comTwitter: http://twitter.com/gazgolderYouTube: http://www.youtube.com/gazgolderTelegram: https://t.me/gazliveFacebook: http://www.facebook.com/gazgolderSoundCloud: http://soundcloud.com/gazgolderOK: https://ok.ru/gazgolder#INSTASAMKA #Баста #KYIVSTONER"
"dT9rgEWN5jc","Драка Гасанова с Подписчиком. Шоу Карины Кросс и Бабича. Кто твой подписчик?","2021-03-24T10:53:46Z","UCKC0KDcTiwYVS2y_dN5fGlg","BUBBLEGUN","22","21.24.03","кто твой подписчик|артур бабич|карина кросс|bubblegun|новое шоу|бабич|карина лазарьянц|tiktok|тикток|тиктокеры|подписчики|подписчик|блогер|блогеры|бабблган|шоу с тиктокерами|karina kross|гусейн гасанов|гасанов","406988","39767","790","3206","https://i.ytimg.com/vi/dT9rgEWN5jc/default.jpg","False","False","Зацени «Атаку Титанов» в Free Fire! https://freefire.onelink.me/Io8U/5d660b7Заказывайте вкусняхи в Яндекс.Еде: https://ya.cc/t/exQYvPmOQ9m9VВ шоу «КТО ТВОЙ ПОДПИСЧИК» Карина Кросс и Артур Бабич будут проверять насколько известные блогеры и артисты знают своих подписчиков. В этом выпуске в гости пришел Гусейн Гасанов.Гусейн Гасанов подарил подписчице путевку в ОАЭ. Финансово помог глухонемому трансгендеру в осуществлении его мечты. Карина Кросс надела платье для Гусейна Гасанова. Гусейн заглядывается на грудь Карины Кросс. Подписчица Гасанова уронила на болевой Бабича.  Карина Кросс: https://www.instagram.com/karinakross/Артур Бабич: https://www.instagram.com/ba.bitch_/BubbleGun: https://www.instagram.com/bubblegunshow/Гусейн Гасанов: https://www.instagram.com/gusein.gasanov/Актеры в рекламе:Ксения Славина: https://www.instagram.com/ms.slavina/Саша Подшивалова: https://www.instagram.com/pochatook/По вопросам рекламы и коммерческих предложений, пожалуйста, пишите на bubblegun@mediumquality.ru#ктотвойподписчик #каринакросс #артурбабич"
"Ncmw6FD4QDI","Притворяюсь ФЕЙК-аккаунтом и разоблачаю себя","2021-03-23T16:17:16Z","UCyJrhZm9KXrzRub3-wD2zWg","TheBrianMaps","24","21.24.03","thebrianmaps|Брайн Мапс|юмор|притворяюсь фейк-аккаунтом|притворяюсь своим|фейк-аккаунтом|инстаграм|под прикрытием|фан-аккаунт","1473667","226593","1389","16927","https://i.ytimg.com/vi/Ncmw6FD4QDI/default.jpg","False","False","Притворился слив-аккаунтом и разоблачил самого себя, lolПОСЛЕДНЯЯ КНОПКА 2 Трейлер - https://youtu.be/crNhmdkoLoY--------------------------------------------------------------------------------------------• Подпишись!https://www.youtube.com/user/thebrianmaps?sub_confirmation=1• Инстаграм: https://instagram.com/brianmaps• Второй канал: http://www.youtube.com/user/BrianMaps2• Я ВКонтакте: http://vk.com/thebrianmaps• Группа ВКонтакте: http://vk.com/thebrianmapsgroup• Твиттер: https://twitter.com/TheBrianMapsCopyright © КОПИРАЙТ---------------------------------------Приятного просмотра! :] Брайн Мапс"
"yvUOoW4qysc","60 минут по горячим следам от 24.03.2021","2021-03-24T11:09:23Z","UC_IEcnNeHc_bwd92Ber-lew","Россия 24","25","21.24.03","последние новости|Россия 24|онлайн|новости дня|мировые новости|новости России|новости мира|в прямом эфире|вести|вести 24|Russia24|политика|экономика|бизнес|интервью|специальный репортаж|происшествия|ВГТРК|информационный канал|24 часа|путин|ольга скабеева|скабеева|попов|евгений попов|скабеева и попов|беларусь|лукашенко|тихановская|оппозиция|украина|россия|зеленский|трамп|байден|выборы|выборы 2020|выборы в сша|сша|навальный|германия|смотрим","304757","4664","1858","1772","https://i.ytimg.com/vi/yvUOoW4qysc/default.jpg","False","False","БЕСПЛАТНО СМОТРИМ ВСЁ ТУТ 👉 https://smotrim.ru/vesti/?utm_source=youtube&utm_medium=all&utm_campaign=all_0 Подпишитесь на канал 60 минут: https://www.youtube.com/channel/UCR16nHT1nkmG7g9AkE9tGeQ?sub_confirmation=1Ток-шоу с Ольгой Скабеевой и Евгением Поповым от 24 марта 2021 года.Последние новости России и мира, политика, экономика, бизнес, курсы валют, культура, технологии, спорт, интервью, специальные репортажи, происшествия и многое другое.Официальный YouTube канал ВГТРК. Россия 24 - это единственный российский информационный канал, вещающий 24 часа в сутки. Мировые новости и новости регионов России. Экономическая аналитика и интервью с влиятельнейшими персонами. Смотрите также:Новости в прямом эфире - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaQ73BA1ECZR916u5EI6DnEEМеждународное обозрение - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaSEmz_g88P4pjTgoDzVwfP7Специальный репортаж - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaQLdG0uLyM27FhyBi6J0IkfИнтервью - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaReDfS4-5gJqluKn-BGo3JsРеплика - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaQHbPaRzLi35yWWs5EUnvOsФакты - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaR4eBu2aWmjknIzXn2hPX4cМнение - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaST71OImm-f_kc-4G9pJtSGАгитпроп - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaTDGsEdC72F1lI1twaLfu9cРоссия и мир в цифрах - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaRx4uhDdyX5NhSy5aeTMcc4Вести в субботу с Брилевым - https://www.youtube.com/playlist?list=PL6MnxjOjSRsQAPpOhH0l_GTegWckbTIB4 Вести недели с Киселевым - https://www.youtube.com/playlist?list=PL6MnxjOjSRsRzsISAlU-JcbTi7_a5wB_v Специальный корреспондент - https://www.youtube.com/playlist?list=PLDsFlvSBdSWfD19Ygi5fQADrrc4ICefyG Воскресный вечер с Соловьевым - https://www.youtube.com/playlist?list=PLwJvP0lZee7zYMGBmzUqNn16P71vHzgkU"
"ThjrXToqqpw","Как освободить Навального. Наш план","2021-03-23T11:00:11Z","UCsAw3WynQJMm7tMy093y37A","Алексей Навальный","29","21.24.03","Навальный|Навальный2018|Фонд борьбы с коррупцией|ФБК","1694106","239540","11825","45920","https://i.ytimg.com/vi/ThjrXToqqpw/default.jpg","False","False","https://free.navalny.comМы запускаем кампанию по освобождению Алексея Навального.Наша ближайшая задача - общероссийский митинг этой весной. Принципиально другой митинг - о котором узнают все и который у Путина не получится разогнать. Мы видим, что по опросам десятки миллионов человек одобряют протестные акции, но когда они происходят спонтанно, не все успевают о них узнать, не все могут прийти, а многие просто боятся. Поэтому в этот раз мы поступим иначе. Мы не назначаем сейчас конкретной даты. Первый шаг нашей кампании — рассказать о митинге всей стране. Все вместе мы должны заняться информированием и подготовкой, а дату мы определим, когда число участников достигнет по крайней мере 500 тысяч человек.На сайте  https://free.navalny.com  мы запустили карту. Если вы считаете, что Алексей Навальный должен быть немедленно освобожден, и готовы требовать этого на улице, то поставьте точку в городе, где вы живете. Карта будет заполняться точками, и каждый, кто поставит свою, будет знать, что он не одинок. Что прямо рядом с ним живут единомышленники — в том же дворе, на той же улице. И когда нас станет достаточно много, мы пройдем мирным шествием по улицам всех российских городов.Не бойтесь. Регистрируйтесь. Присоединяйтесь к нашей кампании. Россия будет счастливой.Блог Алексея Навального https://navalny.com/Инстаграм Алексея Навального — https://www.instagram.com/navalny/Фейсбук — https://www.facebook.com/navalny/Вконтакте — https://vk.com/navalny"
"hJMXyguV1QM","Биттлджус в реальной жизни!","2021-03-24T11:59:59Z","UCvwfhb4WVf29L7nto41xxVQ","Nepeta Страшилки","24","21.24.03","Непета|Непета Страшилки|Соня и Настя|Страшилки|Страшилки в реальной жизни|horror stories|spirit challenge|ghosts|соня и алена|биттлджус|фантастика|мистика","233330","24745","486","0","https://i.ytimg.com/vi/hJMXyguV1QM/default.jpg","True","False","Маме и папе Соне мерещится паранормальщина. Но они уверены, все дело в том странном порошке, который откуда то взялся у Сони. Биттлджус в реальной жизни! https://youtu.be/hJMXyguV1QMСтать спонсором канала:https://www.youtube.com/channel/UCvwfhb4WVf29L7nto41xxVQ/joinВнимание! Данное видео предназначено для аудитории 13+. Все видео на канале являются художественным вымыслом, все спец.эффекты выполнены актерами.Мой инстаграм: https://www.instagram.com/nepeta.sonyamaier/Группа Непета ВКОНТАКТЕ: https://vk.com/nepeta_youtubeГруппа в Одноклассниках: https://ok.ru/nepetayoutubeВ Фейсбуке: https://www.facebook.com/nepetayoutube/"
"Bdp9cyKauK0","WoT Blitz. Обзор обновления 7.8","2021-03-23T17:57:04Z","UCrh8Fd_QKmzhv4lhrS-k4sQ","World of Tanks Blitz. Официальный канал","20","21.24.03","world of tanks|blitz|wot|wotb|world|of|tanks|мир танков|танк|танки|игра|wargaming|официальный канал|блитц|игры|онлайн","133645","10659","619","1573","https://i.ytimg.com/vi/Bdp9cyKauK0/default.jpg","False","False","Обновление 7.8 принесет в World of Tanks Blitz множество балансных изменений. Большинство из них коснутся прокачиваемых, коллекционных и премиум-танков 5, 6 и 7-го уровней. В ветке Grill 15 для ПТ-САУ появятся два новых расходника «Калибровка прицела» и «Противоосколочный подбой». Также произойдут некоторые изменения в рейтинговых боях. Узнай, какие еще сюрпризы ждут тебя в игре. Подписывайся на канал и приятного просмотра! Ищите нас в социальных сетях и общайтесь без преград:ВКонтакте: https://vk.com/wotblitzFacebook: https://www.facebook.com/wotblitz.RUInstagram: https://www.instagram.com/wotblitz_official/Скачай игру: http://wotblitz.ruПодписывайтесь, и это поможет выпускать видео гораздо чаще! Спасибо, друзья!"
"TY9UcOlVXhc","МОЁ ИНТЕРВЬЮ","2021-03-22T18:10:33Z","UCJm9mc6RBNUkHy429BK9pUg","Anastasiz","22","21.24.03","anastasiz","1588206","185451","1287","16697","https://i.ytimg.com/vi/TY9UcOlVXhc/default.jpg","False","False","Меня зовут Настя и мне 21 годПаблик- http://vk.com/msanastasizЯ ВК- https://vk.com/id34892163инстаграм- https://instagram.com/catlucif/Для сотрудничества- anastasiz@hypeagency.ru"
"Mh-_RGiE84I","ПРЕДЛОЖИЛ ДРУЗЬЯМ 20 000$ ЧТО БЫ ОНИ УШЛИ ИЗ КОМАНДЫ *проверка*","2021-03-23T10:02:06Z","UCM0lWLQuQhEKwq0qhdWejQA","Lesha Maisak","24","21.24.03","ПРЕДЛОЖИЛ УЙТИ ИЗ КОМАНДЫ за ДЕНЬГИ *Даня больше не с нами*|ПРЕДЛОЖИЛ УЙТИ ИЗ КОМАНДЫ за ДЕНЬГИ|Даня больше не с нами|ДАНЯ УШЁЛ С КОМАНДЫ|ДАНЯ УШЁЛ ИЗ КОМАНДЫ LMteam|ДАНЯ УШЁЛ ИЗ КОМАНДЫ|УШЁЛ ИЗ LMteam|ДАНЯ С LESHA MAISAK|ДАНЯ|ДАНЯ УШЁЛ|УШЁЛ|УШЁЛ С КАНАЛА ЗА 20 000$|УШЁЛ ИЗ КОМАНДЫ LMteam за 20 000$|ПРАНКИ НАД ДРУЗЬЯМИ|ПРАНКИ|ПРАНК|ПРАНКУЮ 24 ЧАСА|ПРАНКИ ВЫШЕДШИЕ ИЗ ПОД КОНТРОЛЯ|А4|льоша|Лёха|Лёша|Lesha Maisak|LM team|LM|team|LMteam","1566247","128936","3478","10229","https://i.ytimg.com/vi/Mh-_RGiE84I/default.jpg","False","False","Хэй! В этом видео я предлагаю своим друзьям 10000$, чтобы они ушли с команды. Мне интересно было узнать как деньги могут повлиять на человека. Поэтому я проверял их реакцию. Конечно такого я не ожидал. Надеюсь вам понравится, не пропустите!Второй канал - https://www.youtube.com/channel/UCLH-Pp54SOEykFAIxbt4U7A/featuredИНСТА, там весело https://www.instagram.com/lesha.lm/​​​​● TikTok - https://vm.tiktok.com/smaMvx/​​​​​​​​...​● ВКонтакте - https://vk.com/id268440118​​​​​​​​​​​​​​▶ РЕКЛАМА, СОТРУДНИЧЕСТВО : leshamaisak@mediacube.inМоя партнерская сеть mediacube: https://bit.ly/mediacube_lesha_maisak"
