video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"VD7kZekJ_Sg","LA GRAN MENTIRA DE MI CUMPLEAÑOS | LOS POLINESIOS","2021-04-27T20:00:18Z","UCs8qka8tfhdc69wzXYdtZ3A","LosPolinesios","22","21.28.04","Platica polinesia|los polinesios|karen|rafa|lesslie|bromas|extras|personales|FELIZ CUMPLEÑOS LESSLES|POLINESIOS|cumpleaños|fiesta|corea|korea|kawaii|moda","1684242","129258","2117","10633","https://i.ytimg.com/vi/VD7kZekJ_Sg/default.jpg","False","False","Articulo especial de PPMARKET:https://bit.ly/335O5b7Aquí les dejamos el link de la canción: Deezer - https://www.deezer.com/mx/album/21050...​Spotify - http://open.spotify.com/album/1YLJe89...​Apple Music - https://geo.itunes.apple.com/mx/album...Ya disponible: www.myppmarket.comSigue las redes sociales de PPMARKET para estar enterado de TODOIntagram @myppmarketFacebook @myppmarketTwitter @myppmarketNUESTROS CANALES:Música: http://www.youtube.com/platicapolinesaRetos y bromas: http://www.youtube.com/ppextrasTutoriales: http://www.youtube.com/ppmussasVideojuegos: http://www.youtube.com/ppjuxiisNUESTROS INSTAGRAMS:http://www.instagram.com/PlaticaPolinesihttp://www.instagram.com/PPTeamKarenhttp://www.instagram.com/PPTeamLessliehttp://www.instagram.com/PPTeamRafahttp://www.instagram.com/PPTeamAriahttp://www.instagram.com/PPTeamKlerhttp://www.instagram.com/PPTeamKocoFacebookhttp://www.facebook.com/PlaticaPolinesiahttp://www.facebook.com/TeamRaffahttp://www.facebook.com/TeamKarenhttp://www.facebook.com/TeamLesslieTwitterhttp://twitter.com/platicapolinesihttp://twitter.com/ppteamrafahttp://twitter.com/ppteamkarenhttp://twitter.com/ppteamlessliehttp://twitter.com/ppteamariahttp://twitter.com/ppteamklerhttp://twitter.com/ppteamkocoYa disponible: www.myppmarket.comSigue las redes sociales de PPMARKET para estar enterado de TODOIntagram @myppmarketFacebook @myppmarketTwitter @myppmarketNUESTROS CANALES:Música: http://www.youtube.com/platicapolinesaRetos y bromas: http://www.youtube.com/ppextrasTutoriales: http://www.youtube.com/ppmussasVideojuegos: http://www.youtube.com/ppjuxiisNUESTROS INSTAGRAMS:http://www.instagram.com/PlaticaPolinesihttp://www.instagram.com/PPTeamKarenhttp://www.instagram.com/PPTeamLessliehttp://www.instagram.com/PPTeamRafahttp://www.instagram.com/PPTeamAriahttp://www.instagram.com/PPTeamKlerhttp://www.instagram.com/PPTeamKocoFacebookhttp://www.facebook.com/PlaticaPolinesiahttp://www.facebook.com/TeamRaffahttp://www.facebook.com/TeamKarenhttp://www.facebook.com/TeamLesslieTwitterhttp://twitter.com/platicapolinesihttp://twitter.com/ppteamrafahttp://twitter.com/ppteamkarenhttp://twitter.com/ppteamlessliehttp://twitter.com/ppteamariahttp://twitter.com/ppteamklerhttp://twitter.com/ppteamkoco"
"F-19oLO9DUk","EL ÚLTIMO TIKTOKER EN SER ENCONTRADO GANA $10000","2021-04-28T00:09:20Z","UC0n5Ihqix8mEqGsjygiJk6Q","Más SKabeche","24","21.28.04","EL ÚLTIMO TIKTOKER EN SER ENCONTRADO GANA $10000|BRIADA DEYANARA|DANIEL VARGAS|LEGNA HERNANDES|ILIKA|VANE AMADOR|HELIAN|JULS|TIKTOK|TIKTOKERS|EL ÚLTIMO YOUTUBER EN SER ENCONTRADO GANA $10000|EL ÚLTIMO INTEGRANTE DEL TEAM EN SER ENCONTRADO GANA $10000|MÁS SKABECHE|EL ÚLTIMO TIKTOKER EN SER ENCONTRADO SE SALVA DEL PEOR CASTIGO|EL ÚLTIMO VECINO EN SER ENCONTRADO SE GANA $10000|FEDE VIGEVANI|YOUTUBERS VS TIKTOKERS|AMI RODRIGUEZ|YOLO AVENTURAS|SOFIA CASTRO","1456664","198774","2258","8821","https://i.ytimg.com/vi/F-19oLO9DUk/default.jpg","False","False","SKuad en este vídeo jugamos el juego popular de las escondidas, pero en una Escuela Primaria y el último Tik Toker en ser encontrado ganará $10,000 pesos. Si quieres la quinta parte DALE LIKE y comenta a quién deberíamos de invitar.¡SUSCRIBETE PARA MÁS VIDEOS COMO ESTE! ► SUSCRÍBETE: http://bit.ly/MasSKabeche ► COMPRA TU MERCH AQUÍ: https://skabeche.storeSIGUENOS EN INSTAGRAM:► https://www.instagram.com/skabechetv► https://www.instagram.com/bryan_skabeche► https://instagram.com/eddy_skabeche► https://www.instagram.com/say_yess15► https://www.instagram.com/briandadeyanara► https://www.instagram.com/juls_sal► https://www.instagram.com/legnahernandez► https://www.instagram.com/vanneamador_► https://www.instagram.com/soydanielvargas► https://www.instagram.com/ilikacruz► https://www.instagram.com/helianevansTAMBIÉN TENEMOS TIK TOK ¡Síguenos!:► Bryan: https://www.tiktok.com/@bryan_skabeche► Eddy: https://www.tiktok.com/@eddy_skabeche► Yess: https://www.tiktok.com/@say_yess15► Brianda: https://www.tiktok.com/@briandadeyanara► Daniel: https://www.tiktok.com/@soydanielvargas► Juls: https://www.tiktok.com/@juls_sal► Legna: https://www.tiktok.com/@legnahernandez1► Vane: https://www.tiktok.com/@vanneamador► Ilika: https://www.tiktok.com/@ilikacruz► Helian: https://www.tiktok.com/@helianevansMuchas gracias al Colegio Oxford por prestarnos sus instalaciones, les dejamos su página e Instagram para que chequen su programa de estudios, porque es de los más tops en México.► https://www.oxfordmexico.com► https://www.instagram.com/oxfordmexCONTACTO Y NEGOCIOS ► skabeche@gazer73.meEdición:► https://www.instagram.com/ericklindoro► https://www.instagram.com/marcsaucedoaEscondidas SKabeche - SKabecheSMH :D"
"8BlQPORtSsQ","Lil Baby Feat. Megan Thee Stallion - On Me Remix (Official Video)","2021-04-27T19:00:13Z","UCM1gEqLPsgej7ZKzu9w8v7A","LilBabyVEVO","10","21.28.04","lil baby|megan thee stallion|on me remix|on me challenge|est gee|real as it gets|on me|errbody|music|fortnite|rap|dababy|polo g|lil durk|baby|tiktok mashup|nba youngboy|king von|nle choppa|young thug|hip hop|drill|best friend|lamborghini|gunna|music video|lil baby type beat|meek mill|lyrical lemonade|kevin gates|rod wave|gucci mane","4396315","148911","6380","13358","https://i.ytimg.com/vi/8BlQPORtSsQ/default.jpg","False","False","Watch the official music video for Lil Baby Feat. Megan Thee Stallion - On Me RemixStream/Download Lil Baby Feat. Megan Thee Stallion - On Me Remix  here: https://QualityControl.lnk.to/OnMeRemixFollow Lil Baby Everywhere:Instagram: https://www.instagram.com/lilbaby_1/​​TikTok: https://www.tiktok.com/@lilbaby​​ Twitter: https://twitter.com/lilbaby4PF​Lil Baby Feat. Megan Thee Stallion - On Me Remix Lyrics:[Verse 1] Fill the bando up with bands Give the lil bro them a job You can come get rich with us You gone eat or you gone starve Keep a certified hittas and I pay him not to rob Hop out 2020 Cullinan and I’m riding in a star Know some people hate that I’m on top I bulletproof the car All the members made three bands our pack live like they cracking cards Joe know for a fact I keep it real he still ain’t take the charge Why she talkin’ crazy bout me like I don't do more than my part I can’t play with my creation give the world to my lil boy I been saving more than I been spending that’s what I be on I’m a human I’m not perfect I know sometimes I be wrong  [Hook] I’m like come and put that pussy on me  Dont be running from me If I like it I spend money on it Get whatever from me Put six figures in your business  I do real shit I drop cash at the dealership They’ll mail you a pink slip She make sure she keep her nails did and her wig fixed Went to jail and that one held me down she a real bitch Hundred rounds in this double drum  It’s a kill tent  Marco been in prison for a while but he still flexin’  [Megan Thee Stallion] This ain’t tag why you running from me  Suck it while he cummin’  When I do my little dance get the Kelly and the Birkin  If he act up I don’t give a fuck I am a rich bitch I’ll be damned if a nigga have me cryin’ in the whip Ok he sensitive when it come to me Talk shit like he running me He’ll leave out and come right back Cause he know them bitches can’t fuck with me I don’t understand how they go to sleep and then wake up in my bidness  I don’t know what chain I’m putting on my Cuban link or my tennis  I know bitches gotta be losing money how they keep watching me winning Told him boy since you keep looking at it Might as well go ahead and spend it Make a mooove  Baby you know what to dooo  [Hook] I’m like come and put that pussy on me  Dont be running from me If I like it I spend money on it Get whatever from me Put six figures in your business  I do real shit I drop cash at the dealership They’ll mail you a pink slip She make sure she keep her nails did and her wig fixed Went to jail and that one held me down she a real bitch Hundred rounds in this double drum  It’s a kill tent  Marco been in prison for a while but he still flexin’  I’m like come and put that pussy on me  Don't be running from me If I like it I spend money on it Get whatever from me #LilBaby #MeganTheeStallion #OnMeRemixMusic video by Lil Baby, Megan Thee Stallion performing On Me (Remix). Quality Control Music/Motown Records; © 2021 Quality Control Music, LLC, under exclusive license to UMG Recordings, Inc.http://vevo.ly/5B2LpQ"
"Ei5TDbEdCxw","ME RETARON Y ME TUVE QUE AVENTAR DE UN AVIÓN😱🪂- ROD CONTRERAS","2021-04-27T21:32:19Z","UCzN0jqo4iNDK0Tm8dfGfANQ","ROD CONTRERAS","24","21.28.04","Rod contreras|Aventarme de un avión|RETO EXTREM","284683","55099","605","3840","https://i.ytimg.com/vi/Ei5TDbEdCxw/default.jpg","False","False","ESTAMOS DE VUELA 😳 TIENEN QUE ENTENDER QUE ES ESTAR CONSTANTE AQUÍ ES DIFÍCIL , PERO CRÉANME QUE ESTA VEZ VAMOS CON TODO ❤️ REDES SOCIALES ✨ :  TIK TOK ROD : https://vm.tiktok.com/tkoN2U/INSTAGRAM ROD: https://instagram.com/elrodrigocontreras?igshid=hu83yr942p1v"
"HuCSMY3XiCE","CHILI DOGS - SÚPER FÁCILES | DACOSTA'S BAKERY ft. BERTH","2021-04-27T19:00:03Z","UCOoqvyaHSH0_eBpP7pFj9qg","Dacosta'sBakery","26","21.28.04","[none]","308765","23411","282","806","https://i.ytimg.com/vi/HuCSMY3XiCE/default.jpg","False","False","¡HOLA! ¿HAS PROBADO ALGUNA VEZ LOS HOT DOGS CON CHILI? SON LA ADORACIÓN DE BERTH, Y HOY APRENDIMOS A HACERLOS DE LA FORMA MÁS FÁCIL Y RÁPIDA QUE PUEDAS IMAGINAR. ¡NOS QUEDARON DELICIOSOS! 🤤🌭🔥💕 CONTÁCTAME EN: cristinadacosta@wearedw.com🍬 INSTAGRAM: https://www.instagram.com/cristinadacosta🍰 FACEBOOK: https://www.facebook.com/dacostasbakery🍉 TWITTER: https://twitter.com/dacostacristina🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥INGREDIENTES PARA LOS CHILI DOGSPAL' CHILI:•chorizo, 1/2 pieza (aprox. 35g.)•ajo, 2 dientes medianos (aprox.5g.)•cebolla pequeña, 1/4 pieza, (aprox.50g.)•pimiento rojo pequeño, 1/4 pieza, (aprox.50g.)•carne molida de res, 300g.•sal (1/4 cdta.), azúcar mascabado (1 cda.), pimienta negra (1/4 cdta.), comino (1/4 cdta.)•puré de tomate, 1 cajita (210g.)•chile chipotle mediano, 1 pieza (aprox. 10g.)•frijoles bayos enteros, 150g.LO DEMÁS:•pan para hot dogs•salchichas•queso manchego rallado** todos los ingredientes, van a depender de cuántos chili dogs quieras hacer, y de cuánto chili le quieras poner a cada uno. Las cantidades del chili te las doy exactamente como yo las usé, pero la verdad es que todo se pueder hacer a ojo y/o al gusto.🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥🤤🌭🔥¡GRACIAS POR VISITAR MI CANAL! 💕"
"JmZ9k96RuKk","¡TE DOY $50,000 por hacer este TIK TOK*!  - [ANTRAX] ☣","2021-04-28T00:45:19Z","UCNbwP-bKUlKrE_5qDwvFILQ","Antrax","24","21.28.04","antrax|antrax reto|teamtrax|antrax youtube|antrax tik tok|antrax silla de ruedas|antrax scarday|skabeches|fede vigevani","561680","84723","1170","5568","https://i.ytimg.com/vi/JmZ9k96RuKk/default.jpg","False","False","★★GRACIAS POR VER EL VIDEO, LIKE Y SUSCRIBETE PARA MÁS★★Tik Tok: https://vm.tiktok.com/ZMeCVUuKc/Canal de Música: @Yo Soy Antrax ►COMPRA LOS PRODUCTOS DE ANTRAX: https://store.gazer73.com/collections/antrax►Sígueme en Instagram: https://www.instagram.com/YoSoyAntrax/►Sígueme en Twitter: https://twitter.com/YoSoyAntrax►Sígueme en Facebook: https://www.facebook.com/YoSoyAntrax*Premio: $50,000 al tik tok con más likes usando la canción de Tóxico, fecha limite 30/Abril/2021Correo para PROMOCIONES: antrax@gazer73.me★★★★★★★★★★★★★★★★★"
"oyNfQIvDyDo","PROBANDO ROPA CHINA DE PLAYA // LO QUE PEDI VS LO QUE RECIBI | MACHIKAYT","2021-04-27T20:37:10Z","UCuKP9Gq9YqHamBvyprfrKkw","MachikaYT","24","21.28.04","[none]","968605","170026","2595","14648","https://i.ytimg.com/vi/oyNfQIvDyDo/default.jpg","False","False","🔥MIS REDES SOCIALES🔥INSTAGRAM: https://www.instagram.com/machika_ytDIRECTOS TODOS LOS DIAS: https://www.facebook.com/machistream/TIKTOK: https://vm.tiktok.com/ZMJM7REDB/​"
"sQ44Zyablq4","CAMPEONAMOS con BOOMSNIPER !!","2021-04-27T19:30:02Z","UCWjgg6SMQiSQY8cUjCm2skg","Luay","20","21.28.04","LUAY|MONO|FREE FIRE|GARENA","677446","103063","775","3782","https://i.ytimg.com/vi/sQ44Zyablq4/default.jpg","False","False","CANAL DE BOOM: https://www.youtube.com/channel/UCJdkSOKRCzXe0ntaA4tbDsgInstagram: https://www.instagram.com/luayfire16/Facebook : https://www.facebook.com/luayoficial/Correo Negocios: yefrimsmith16@hotmail.com¿Quieres jugar Free Fire conmigo?1: DESCARGA NIMOTV: https://www.nimo.tv/download/nimotv2:SIGUEME EN MI CANAL DE NIMO: https://www.nimo.tv/luay3: 4:00PM Hora Perú / 6:00 PM HORA ARG estoy en directo por NIMOTV."
"S581Oo9zT1U","[Teaser] eAeon(이이언) _ Don't(그러지 마(feat. RM))","2021-04-27T09:00:26Z","UCweOkPb1wVVH0Q0Tlj4a5Pw","1theK (원더케이)","24","21.28.04","K-POP|Kpop|1theK|원더케이|Original|1theK Original|TOP100|idol|아이돌|라이브|LIVE|멜론|원더케이 오리지널|음악|eAeon|이이언|Don't|그러지 마|RM","742389","248197","406","22282","https://i.ytimg.com/vi/S581Oo9zT1U/default.jpg","False","False","[Teaser] eAeon(이이언) _ Don't(그러지 마(feat. RM))Artist : eAeon(이이언)Title : Don't(그러지 마(feat. RM))Release : 21.04.30▶1theK YT : https://www.youtube.com/1theK▶1theK FB  : http://www.facebook.com/1theK▶1theK TW : https://twitter.com/1theK▶1theK Kakao : https://goo.gl/otRpZc▶1theK TikTok : https://vt.tiktok.com/2mSMBS"
"ec5SGQIP0so","ME LLEVO A MI NOVIA A UN VIAJE SORPRESA","2021-04-27T22:31:14Z","UC-BZEmUUUIXmD1CgkWACVyQ","Calle y Poché","22","21.28.04","calle|poché|calle y poché|colombia|caché|youtubers|pareja|cachers|maria|jose|garzon|daniela|youtube|tag|reto|challenge|couple|bff|vlogs|daniela calle|maria jose garzon|POCHE|CALLE|duo","238039","39742","185","2664","https://i.ytimg.com/vi/ec5SGQIP0so/default.jpg","False","False","Abre esta cajita!Gracias a ti que lees esto si ya haces parte de esta familia de más de 7 Millones de personas de todo el mundo, y si acabas de llegar: por algo coincidimos.-Suscríbete aquí para ver videos nuevos semanalmente: http://bit.ly/2ehkoYV-------------------------------------------------------------------------------------Síguenos en nuestras Redes Sociales:Instagram @calleypoche - https://www.instagram.com/calleypoche/@danielaacallee - https://www.instagram.com/danielaacallee/@poche -https://www.instagram.com/poche/Twitter: @calleypocheoffi : http://bit.ly/2wCFIFm@danielaacallee : http://bit.ly/2xGZg8b@pochosaurus : http://bit.ly/2xGSYFRTIKTOK: Calle y PochéFacebook: https://www.facebook.com/CalleYPoche/Mail: calleypoche@gmail.com______________________________Música: epidemic sound. https://www.epidemicsound.com/music/featured/"
