video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"9Oqf5v4D_oc","PRIMERA VEZ QUE KIMA CONOCIÓ A SU HERMANO 😱 Jukilop ✨ Kimberly Loaiza","2021-04-18T17:29:17Z","UCQZfFRohQ7UX-0CdXl-6pwQ","Kimberly Loaiza","22","21.18.04","team|juki|jukilop|teamjukilop|juan|de|dios|pantoja|reto|challenge|diversión|entretenimiento|vlog|blogs|nuevo|video|vlogs|blog|lindura|linduras|kimberly|loaiza|risas|musica","4465545","757183","4393","50214","https://i.ytimg.com/vi/9Oqf5v4D_oc/default.jpg","False","False","LINDURAS GRACIAS POR VER ESTE VIDEO ME ENCANTARIA QUE LE DIERAN LIKE Y LO COMPARTIERAN FUERA DE GRAN AYUDA ✨ Sígueme en mis redes sociales ✨Instagram: https://www.instagram.com/kimberly.loaiza/Pagina de Facebook: https://www.facebook.com/kimberlyloaizaa/?ref=br_tfTwitter: https://mobile.twitter.com/kimberlyloaiza_Contacto: marcaskim@gmail.com"
"gk8IxKtY6pc","¡NADIE ha TERMINADO NUNCA esta CARRERA IMPOSIBLE! 😱🚗 MIKECRACK GTA 5 ONLINE #9","2021-04-18T15:00:31Z","UCqJ5zFEED1hWs0KNQCQuYdQ","Mikecrack","20","21.18.04","mikecrack|mike crack|mikecrak|mike|gta 5|gta 5 online|mikecrack gta 5|mikecrack gta 5 carreras|gta 5 mikecrack|gta 5 online mikecrack|carrera|reto imposible|carrera imposible|1000% imposible|imposible|bifurcacion|carrea imposible|nadie ha terminado esta carrera","1750575","132295","2512","8528","https://i.ytimg.com/vi/gk8IxKtY6pc/default.jpg","False","False","Hoy os traigo una carrera imposible que nadie ha terminado nunca ¿Lo lograremos nosotros? A mitad de camino hay una bifurcación que separa los carriles por los que van las ruedas D:💎 Rango Diamantito: https://goo.gl/HJX7dn🐦 Twitter: https://goo.gl/I0rd7c📷 Instagram: https://goo.gl/Gk7mg9🎵 TikTok: https://vm.tiktok.com/VkggjF/﻿👾 Discord: https://discordapp.com/invite/mikecrack📕 Mis Libros: https://www.planetadelibros.com/autor/mikecrack-el-trollino-y-timba-vk/000048679✉️ Business: business@diamantitos.com✉️ Fans: mikies@diamantitos.com📄 Web: https://www.mikecrack.com/#Carrera #GTA5 #Imposible⭐ Compadretes ⭐👉 Acenix: https://www.youtube.com/user/michelsfsm👉 Elmayo97: https://www.youtube.com/elmayo97👉 Eltrollino: https://www.youtube.com/eltrollino👉 Francisco: https://www.youtube.com/user/panchichito1👉 Invictor: https://www.youtube.com/invictorgs3👉 RaptorGamer: https://www.youtube.com/channel/UCS4OZlj8753fezBtH62TRDg👉 RiusPlay: https://www.youtube.com/Riusplay👉 Sparta356: https://www.youtube.com/Sparta356👉 TimbaVk: https://www.youtube.com/MrTimbaVk⏰ TIEMPOS ⏰0:00 Intro0:14 Carrera Imposible!🔻MÚSICA:●  Intro: Different Heaven - Far Away● Outro: Chocolate con Almendras● Music from Epidemic Sounds http://www.epidemicsound.com/● Bensound: http://www.bensound.com/royalty-free-music● Kevin MacLeod (incompetech.com) Licensed under Creative Commons: By Attribution 3.0 http://creativecommons.org/licenses/by/3.0/🔻PROGRAMAS QUE UTILIZO● Grabación: Mirillis Action ● Edición: Adobe Premiere Pro 2020 y Adobe After Effects 2020● Renderización:  Adobe  Media Encoder 2020● Miniaturas: Adobe Photoshop 2020● Directos: OBS Studio▼Especificaciones:● Procesador  Intel Core i9-9900K 5.0 GHz ● Memoria Corsair Vengeance 32GB (2x16GB) 3000 Mhz● Gráfica EVGA GeForce RTX 2080 Ti XC ULTRA Gaming 11GB GDDR6● Placa Base MSI MPG Z390 Gaming Pro Carbon● Torre NZXT S340 Elite Negro● Fuente de alimentación EVGA SuperNOVA P2 80 Plus Platinum 1200W● Ventilador Cryorig A80● Windows 10 Pro● Micrófono: Rode NT1-A Complete Vocal Recording● Mesa de Mezclas: Behringer Xenyx Q802USB● Webcam: Logitech BRIO 4K● Teclado:  Corsair Strafe RGB (Teclas Cherry MX Silent)● Ratón: Logitech® G Pro Wireless Gaming (+Alfombrilla Powerplay)"
"WQyZYBRfc2U","Asesinan a hermano de 'Alfredo Olivas' en territorio de el CJNG","2021-04-18T00:59:18Z","UCO9L4FA7V8h6hFttbmYTAqg","Zócalo","25","21.18.04","Periódico|Zócalo|Saltillo|Coahuila|Torreón|Monclova|Acuña|ZocaloWeb|Piedras Negras|Periodismo|Ramos Arizpe|Viral|Noticiero|Vida|Nacional|Newspaper|Televisión|Tele Saltillo|Diferente|Noreste","579183","4362","430","1160","https://i.ytimg.com/vi/WQyZYBRfc2U/default.jpg","False","False","Visita nuestro sitio web Zócalo http://bit.ly/2w4LMYdSíguenos en Redes SocialesFacebookZócalo https://bit.ly/2Z3KPv7Tele Saltillo https://bit.ly/3jK7JQaTwitterZócalo https://bit.ly/351HvUXTele Saltillo https://bit.ly/3brTOLnInstagramZócalo http://bit.ly/2VpvdRLTele Saltillo http://bit.ly/37ZHsqt"
"TJrvM1edwtw","Por fin, Nanlila es real 😍","2021-04-17T20:30:14Z","UCOnIJiQuk1fDSp6p1GCZy3A","YOLO AVENTURAS","24","21.18.04","yolo aventuras|yolo|coloridas|cracks|nando|nanlila|mariana|panda|yoloaventuras|yolo aventura|yoloaventura|las coloridas|kimberly loaiza|juan de dios pantoja|jukilop|skabeche|los polinesios|lila y nando|real|es real|amor|novios|novio|luisito comunica|entretenimiento|auron|diversion|auronplay|tendencias|mexico|colombia|chile|argentina|beso|besos|yoloriana|los skabeche|mas skabeche|fede|jd|polinesios|risas|fede vigevani|nando y lila|serie|series","2332692","309243","4349","41208","https://i.ytimg.com/vi/TJrvM1edwtw/default.jpg","False","False","Aventureros, por fin logramos que Nanlila fuera real. Síguenos en Instagram:YOLO: https://bit.ly/3rQyNkz​​​​​​​​​​​​​​​​NANDO: https://bit.ly/2Nkq2jU​​​​​​​​​​​​​​​​​MARIANA: https://bit.ly/2ODdPHJ​​​​​​​​​​​​​​​​​​​PANDA: https://bit.ly/3rRWvNm​​​​​​​​​​​​​​​​​​Sigue a nuestros amigos en Instagram: LILA: https://bit.ly/2LWAq12​​​​​​​​​​​​​​​​​​​MÍA: ​​​​​​​​https://bit.ly/2LPTFZY​​​​​​​​​​​​​​​​​​POLI: https://bit.ly/3bapSUm​​​​​​​​​​​​​​​​​​​SONI: https://bit.ly/37hZrv4​​​​​​​​​​​​​​​​​​Síguenos en TikTok:YOLO: https://bit.ly/3jJYIrj​​​​​​​​​​​​​​​​​​NANDO: https://bit.ly/37bJxlT​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​MARIANA:  https://bit.ly/3af90MW​​​​​​​​​​​​​​​​​​​PANDA: https://bit.ly/3dewynn​​​​​​​​​​​​​​​YOGUI: https://vm.tiktok.com/ZMekFG9q8/​​​​​​​​​Síguenos en Twitter:YOLO: https://bit.ly/3rXsSKI​​​​​​​​​​​​​​​​​​NANDO: https://bit.ly/3k28qFJ​​​​​​​​​​​​​​​​PANDA: https://bit.ly/2M0PpXM​​​​​​​​​​​​​​​​​​​MARCO: https://bit.ly/2ZkniG5​​​​​​​​​​​​​​​​MARIANA: https://bit.ly/3g39Q30​​​Suscríbete a nuestros canales personales:    @YOLO      @NANDO ​   ​ ​  ​ ​ ​       ​   ​ ​ ​  ​    @MARIANA ​ ​ ​ ​ ​ ​ ​ ​  ​  ​  ​ ​  ​ ​ ​ ​    ​ ​ ​  ​    ​ ​ ​ ​ ​ ​     ​   ​ ​     @PANDA Suscríbete a nuestros otros canales:        @CRACKS     ​   ​  ​ ​ ​        ​     ​        @JAVI        @COLORIDAS Sigue nuestra cuenta oficial yolodigitalproductions: ​​​​​​​​​​https://bit.ly/2OFltBf​​​​​​​​​​​​​​​​​​​CONTACTO/PUBLICIDAD: yoloaventuras@yolodigital.com"
"zYpUs22wAL4","🏆 HIGHLIGHTS ATHLETIC 0-4 BARÇA COPA DEL REY 2021 FINAL CHAMPIONS! 🏆 #CopaBarça","2021-04-17T22:25:47Z","UC14UlmYlSNiQCBe9Eookf_A","FC Barcelona","17","21.18.04","FC Barcelona|برشلونة،|Fútbol|FUTBOL|soccer|FUTEBOL|Sepakbola|サッカー|كرة القدم|football|FCB|Barça|Sport|Club|Barcelona|CAMP NOU|ter stegen|pique|busquets|messi|goat|leo messi|dembele|lenglet|griezmann|antoine griezmann|yt:cc=on|ansu fati|koeman|trincao|coutinho|pedri|0-4|final|copa del rey|cartuja|athletic|athletic club|bilbao|Champions|Campeones|golazo|Lionel|goal|goals|resumen|champions|King's Cup|Spanish|Cup|Sevilla|goles","4265152","159482","2584","6280","https://i.ytimg.com/vi/zYpUs22wAL4/default.jpg","False","False","Barça beat Athletic Club in the final of the Copa del Rey. Griezmann, De Jong & Messi x2 the Goal scorers in a brilliant performance from the Blaugranas. SUBSCRIBE NOW:▶ https://www.youtube.com/user/fcbarcelona ⚽ BARÇATV+: http://barca.link/wT1w30qMyQO​💎 Official Culers Membership: http://barca.link/plXS30rAhfC​🌐 Site: http://www.fcbarcelona.com📱 App: https://go.onelink.me/xndC/DownloadAppYouTube🔵 Facebook: http://www.facebook.com/fcbarcelona📸 Instagram: http://www.instagram.com/fcbarcelona🐦 Twitter: http://twitter.com/FCBarcelona🎶 Tiktok: https://www.tiktok.com/@fcbarcelona 📱 Viber: http://chats.viber.com/fcbarcelona🛍 Get all official Barça apparel from FC Barcelona's online store: http://barca.link/j8QH30qQh4Y 🔵🔴 #FCBarcelona"
"nOeFFshalR4","Paso Minecraft pero con SUPER OBJETOS 💎😱 Invictor y Acenix","2021-04-18T00:18:57Z","UCH3h4jRKn3lJo0uORqqESPg","Acenix","20","21.18.04","Minecraft|Acenix|Invictor|Paso Minecraft|Super objetos|Minecraft pero|objetos op|super pico|pico op minecraft|los compas|mikecrack|minecraft aleatorio|crafteo minecraft","1825487","85582","2077","3211","https://i.ytimg.com/vi/nOeFFshalR4/default.jpg","False","False","Hoy me paso Minecraft junto a Invictor, pero cuando crafteamos objetos salen con encantamientos de NIVEL 1000 ¿Podremos pasarnos Minecraft? ¿Y en cuanto tiempo lo conseguiremos?💖 Nuevo en el canal? Activa la campanita 🔔:https://www.youtube.com/channel/UCH3h4jRKn3lJo0uORqqESPg?sub_confirmation=1🐱 Hazte miembro del canal: https://www.youtube.com/channel/UCH3h4jRKn3lJo0uORqqESPg/join🔻 Redes Sociales: 🐦 Twitter: https://twitter.com/AcenixYT📷 Instagram: https://www.instagram.com/acenixyt/📘 Facebook: https://www.facebook.com/Acenix-102414741581976🎵 TikTok: https://www.tiktok.com/@acenixoficial👾 Discord: https://discord.gg/Acenix💼 Negocios: acenix@ritualnetwork.es🔻 Amigos:👉 Acenix: https://www.youtube.com/channel/UCH3h4jRKn3lJo0uORqqESPg?sub_confirmation=1👉 Invictor: https://www.youtube.com/invictorgs3🔻Música:● Music from Epidemic Sounds http://www.epidemicsound.com/● Bensound: https://www.bensound.com/royalty-free...● Kevin MacLeod (incompetech.com) Licensed under Creative Commons: By Attribution 3.0"
"DOYY-99AB0U","DARIAN CONOCE A MIS PAPÁS EN COLOMBIA (SALE BIEN) + LO QUE NUNCA SE VIO (EXCLUSIVO) | JeanCarloLeon","2021-04-17T22:40:05Z","UC9l8dGTa6UMJfhHFj7ZugLQ","JeanCarlo León","24","21.18.04","[none]","402092","56037","587","2463","https://i.ytimg.com/vi/DOYY-99AB0U/default.jpg","False","False","¡¡POR FINNNNN, ESPERO LES HAYA GUSTADO MUCHÍSIMOOOOO!!NO OLVIDES SEGUIRME EN TODAS MIS REDES SOCIALES Y DARME MUCHO AMOR!!https://www.instagram.com/jashlem/https://www.facebook.com/JeanCarloleonn/https://twitter.com/JashlemTE AMO"
"uExUU-IBNnU","Tengo algo importante que decirles","2021-04-18T14:00:17Z","UCtfkNUjd4mPTfeyI0ehT1dQ","Lonrot","24","21.18.04","tengo algo importante que decirles|lonrot","275174","59123","595","12842","https://i.ytimg.com/vi/uExUU-IBNnU/default.jpg","False","False","✔️ Descarga GRATIS Brave 👉 para todos los dispositivoshttps://www.bit.ly/lonrot000Para el video de pantalla verde recuerden comentar sus frases, las más votadas serán incluídas.Pongan en alto a su país comentando con el formato de País: Frase.Tambien se vale comentar lo que quieran.Tengo algo importante que decirles"
"IFG2AOjF400","ME ROMPEN LOS CRISTALES DE COCHE ¨PRESTADO¨ Y ME ROBAN TODO, *BROMA MUY PESADA A JORGE ANZALDO","2021-04-18T16:00:15Z","UCV4Q5bvRpbvAcoUhLEgE0qw","RULÉS","24","21.18.04","los rules|rules|Jorge anzaldo|Diego Cardenas|chinos|Youtubers|Youtuber|JORGE|DIEGO|BROMA|PRANK|VIDRIOS|ROTOS|CRISTALES","185370","30102","144","757","https://i.ytimg.com/vi/IFG2AOjF400/default.jpg","False","False","►Descarga GRATIS Rules Game APPLE (iOS) https://apps.apple.com/mx/app/los-rules/id1499152784GOOGLE (ANDROID) https://play.google.com/store/apps/details?id=com.onesimplegame.losrules►MERCH OFICIAL: http://www.rules.mx ►JORGE: Instagram http://www.instagram.com/jorge_anzaldoTiktok https://vm.tiktok.com/ZS9eKuRW/Twitter  http://www.twitter.com/Jorge_AnzaldoFacebook  http://www.facebook.com/JorgeAnzaldoChinos►DIEGO: Instagram http://www.instagram.com/dgocardenasTiktok https://vm.tiktok.com/ZS9ecf5t/Twitter http://www.twitter.com/dgoCardenasfacebook https://www.facebook.com/DiegoCardenasOficial►LOS RULÉS: Instagram Ihttp://www.instagram.com/LosRulesOficial"
"C0vS_SbaaFI","Aleman - Humo En La Trampa 3 ft. Phul King Fu, Yoga Fire, Dee, Fntxy, Cozy Cuz, Akasha & Big Soto","2021-04-17T05:00:14Z","UColfxbsMdfxj8TxBK5Dpdiw","Alemán","10","21.18.04","alemán|aleman homegrown|homegrown mafia|hip|hop|hip hop|el aleman|rap|rap 2018|aleman letra|humo en la trampa|humo en la trampa 2|humo en la trampa 3|phul king fu|yoga fire|fntxy|cozy cuz|akasha|big soto|casa en la montaña","719627","74258","2742","4781","https://i.ytimg.com/vi/C0vS_SbaaFI/default.jpg","False","False","AlemanHumo En La Trampa 3 ft. Phul King Fu, Yoga Fire, Dee, Fntxy, Cozy Cuz, Akasha & Big SotoProd. Cozy CuzPre-guarda el álbum en tu plataforma favorita: https://orcd.co/hlt3_prespotifyhttps://orcd.co/hlt3_preappleSigue a Alemán: Instagram: https://www.instagram.com/mxalemanmx Facebook: https://www.facebook.com/MxAlemanMx/ Twitter: https://twitter.com/MxAlemanMx Suscríbete al canal: https://radi.al/AlemanYTSubscribeLetra:Ando bien high, ya no puedo verAquí traigo el hash que tú quiere olerLibras de mimosa que no son pa venderSon pal personal que fuma la crémePura marihuana directa del Top ShelfHigh as a kyte, ahogao’ como pezSiempre por el money, nunca por la fameAdentro del grinder, de varios strains (Hum, yeah)Puff, puff, pass, unos tres y se la paso al FanaTu date un tren de la créme de la créme de la marihuanaNo me hace falta na si tengo weedTal vez un dab y un shot de HennessySolo busco el soplete para prenderme otro dabTengo más ponle más, tengo mota tengo waxCozy Cuz, Yoga Fire, Fntxy, Phul King Fu, AlemánToke toke y otro toke más, fórjate otros 2 pero bien fatPónchate uno, pero ponle keef, ponle clear y también ponle hashEn mi mochila el stash y en el bolsillo mi cashTodo el día toa la night con mi grifa siempre highCierro los ojos y entro despacio voy al espacio dentro de mino busco nada aquí esta todo fluye perfecto como el tai Chi espesa capa de humo blanco guía mis pasos directo a tiy si me alejo señales de humo indíquenme el rumbo que me perdíOuh shit inicio sin fin, pruebas complejas del templo shaolinLa vida es así todo es así, desde lo denso a lo sutilYo lo aprendí quemando la green bajándole al ego subiéndole al kiCon ojos cerrados yo no me dormí, es por lo fuerte que pego la weedTu ya sabe a qué vine, fumando todos los finesMe voy de viaje todos los weekends, a mi este flow me defineHasta tu hoe viene y me lo pide, con la mota bien alucines Todo Polo cada vez que me mire, el humo cada vez que respireFumo siempre bien excesivo, adicto conocidoAntes consiguiendo pa vivir, ahora casi me hago milloLos billetes son el motivo, fumo me quedo tranquiloAhora me alcanza pa comprar un kilo, seguimos haciéndolo finoEl humo lo Inhalo, se va lo malo, ahora ya me siento mejor Todo lo he dado he batallado si ves que festejo es por que soy campeónBúscame ando en el cielo, pura motita no hielo, pura bonita modeloLes gusta mi pinta de cholo, soy el padrino bolo, corazón frío, poloMi gente no me deja solo, haciéndolo bien chuloSigue moviendo el culo, le gusta como yo la estimuloSigue subiendo el humo, pura Holy cream en mi pulmón.Siempre a mi me gusta que me vean por el celComo fumo ver quemándose la verde en el papelCuando me pregunta si es sagrada así ehPréndame otro mami que yo ya me motivéUn par de infieles el humo en paredesYa casi amanece, aquí huele a Gold BerryA sexo y burberry, a bajo e su bellyJuego call o booty, con to eso que tienesMucha mota en el container, es de la que me dio BernerNada me impide que yo vuele, siempre pago multa en los hotelesFumo mis demonios, el quiere mi coñoPapi eso es obvio y me pide de másNunca entró ese odio, me pinta hasta en óleoVerano y otoño, no dejo de volarNo me canso de contar y contar todo este dinero voy a multiplicar Humo en la trampa 3 en la Homegrown, si sacan el cuerno le voy a jalarMe ilumina el sol y yo veo miles, me eleva el humo y veo miles másMe fumo uno mientras el humo sube las nalgas se muevenVivo en Neptuno con la hierba me curo y mamis en moteles Me dicen papi chulo que tú quiere, ellas me dan to lo que les pido yehAmante de los bandidos yeh, los que caminan conmigo yehLo culos que me modelan, todas son de pasarela wooQuieren motita que quema, quieren le den candela wooCallejero pero elegante así es como soyAhora en el cuello tengo diamante como FloydHomegrown Entertainment © Haciéndolo Fino Video Dirigido X @OjodelTrap#Aleman #HumoEnLaTrampa3 #HomegrownMafia"
