video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"nvuJXEuYNr8","[아이유의 팔레트] 팔레트에 설치된 와이파이 (With 공유) Ep.8","2021-04-14T09:00:30Z","UC3SyT4_WLHzN7JmHQwKQZww","이지금 [IU Official]","24","21.15.04","IU|아이유|이담|EDAM|이지금|dlwlrma|아이유tv|아티비|아이유티비|아이유의팔레트|팔레트|분홍신|너랑나|집콕시그널|집콕|하루끝|에잇|삐삐|Palette|가을아침|금요일에만나요|비밀의화원|블루밍|내손을잡아|스물셋|너의의미|무릎|밤편지|시간의바깥|좋은날|러브포엠|Love Poem|Through The Nigh|Meaning of you|BBIBBI|Blueming|Jam jam|Red Queen|Friday|Autumn morning|unlucky|이지은|나의아저씨|호텔델루나|장만월|라일락|코인|봄바람봄|어푸|플루|셀러브리티|돌림노래|빈컵|에필로그|공유|서복|박보검|마침표|봄안녕봄|봄 안녕 봄|개여울|라이브|아이유 라이브|와이파이|공유의 와이파이|도깨비|유인나|김신","1591355","102248","373","10322","https://i.ytimg.com/vi/nvuJXEuYNr8/default.jpg","False","False","[IU's Palette] Wi-Fi linked in Palette (With GONG YOO) Ep.8[아이유의 팔레트] 팔레트에 설치된 와이파이 (With 공유) Ep.8#아이유 #팔레트 #공유"
"oWyWz--D21g","급기야 눈물 보인 '일용이' 박은수.. 70세에 다시 쓰는 인생 도전기!!!  [특종세상] MBN 210408 방송","2021-04-13T09:00:13Z","UCYyLIlOJyqkAFKlVjzX5img","MBN Entertainment","24","21.15.04","일용이|박은수|특종세상|MBN","2119454","16916","773","2121","https://i.ytimg.com/vi/oWyWz--D21g/default.jpg","False","False","국민드라마 '전원일기'에서 일용이 역으로 많은 사랑을 받았던 배우 박은수 씨의 근황. 10년 간 방송에 모습을 드러내지 않고, 나이 70살에 강원도의 한 돼지 농장에서 일하는 그의 사연을 들어봅니다. ☞ '일용이' 박은수 스토리 #1 https://youtu.be/I0dlWWonFNM☞ '일용이' 박은수 스토리 #2 https://youtu.be/oWyWz--D21g#일용이 #박은수 #특종세상 #MBN #전원일기 #근황 #근황올림픽 #돼지농장 #최불암 #박윤배 #유인촌 #김용건☞ MBN Entertainment 구독하기 : https://www.youtube.com/channel/UCYyLIlOJyqkAFKlVjzX5img?sub_confirmation=1☞'나는 자연인이다' 구독하기:  https://bit.ly/2NIt1CP"
"PRHZVxz2uug","한국 며느리가 낳은 손주를 본 미국 부모님의 첫 반응","2021-04-14T07:00:06Z","UCicKQUi8h4NI81wDmrDBD4A","올리버쌤","27","21.15.04","[none]","1812320","80217","517","7588","https://i.ytimg.com/vi/PRHZVxz2uug/default.jpg","False","False","[올리버쌤의 영어회화 일력 365]저와 함께 새해 영어 공부를 매일 함께 해봐요!! 교보문고 https://bit.ly/389tTbX예스24 https://bit.ly/3l1nXFo알라딘 https://bit.ly/3etrwBP인터파크 https://bit.ly/3kYvHYY[해외에서 구매하고 싶다면?!]인터파크 글로벌 https://bit.ly/2Jfcc0J출산 3일째, 잠을 정말 한 숨도 자지 못했어요!하지만 부모님은 체리를 보고싶다고 아주 성화십니다.손녀를 보러 바로 한 걸음에 달려오신 브래드와 로희여사.부모님의 품에 손녀를 안겨드리는 감동적인 순간을 여러분도 함께해주세요.[올리버쌤의 실전 영어 꿀팁 100] 구매하기 예스24 https://bit.ly/31o54Dg교보문고 https://bit.ly/2R7WlQZ[올리버쌤의 영어 꿀팁] 책 구매하기예스24 http://bit.ly/2QigDck교보문고 http://bit.ly/2qWTNJc[올리버쌤 인스타그램] http://instagram.com/oliverkorea [유기견 입양 신청 및 해외 이동봉사 문의]메일 2798catherine@gmail.com인스타 instagram.com/yellow_mom_"
"Irnj26nPCVo","[4K][최준의니곡내곡] 최준 - 봄이 좋냐??(feat.10CM(권정열)) LIVE","2021-04-14T10:00:13Z","UCGX5sP4ehBkihHwt5bs5wvg","피식대학Psick Univ","23","21.15.04","[none]","924739","37751","222","8299","https://i.ytimg.com/vi/Irnj26nPCVo/default.jpg","False","False","#권정열 #10CM #최준"
"fr7W0fUSasE","[라디오스타 선공개] 무던한 구라마저 준며든다…( ͡°⁄ ⁄ ͜⁄ ⁄ʖ⁄ ⁄ ͡°) 구라 & 최준의 대면 데이트💕, MBC 210414 방송","2021-04-14T05:55:00Z","UCiBr0bK06imaMbLc8sAEz0A","MBCentertainment","24","21.15.04","MBC|라디오스타|라스|김국진|김구라|유세윤|안영미|홍석천|조준호|제이쓴|김해준|선공개|준며들다|철이없었죠|성대모사|개인기|에피소드|토크|스타|라디오|수요예능","1085025","15811","228","1114","https://i.ytimg.com/vi/fr7W0fUSasE/default.jpg","False","False","★★★More clips are available★★★iMBChttp://www.imbc.com/broad/tv/ent/goldfish/vod/WAVVEhttps://www.wavve.com/player/vod?programid=M_1000794100000100000&page=1"
"6B3ttUa2IQw","[무도] 낯선 초밥엔 다 이유가 있다🍣 결국 무한상사를 떠나게 되는 정 과장...😥 ‘무한상사 : 정리해고' 3편 MBC130427방송","2021-04-14T09:00:06Z","UChY4PXxJI0aJYsGT1X6INWA","옛능 : MBC 옛날 예능 다시보기","24","21.15.04","무리한도전|무모한도전|무한도전레전드|유재석|정준하|박명수|정형돈|하하|노홍철|길|전진|광희|조세호|양세형|김태호|시즌2|오분순삭|놀면뭐하니|런닝맨|5분|특집|마지막회|1회|막방|infinitechallenge|runningman|무한상사|유부장|정과장|박차장|정대리|노사원|하사원|길사원|정리해고|초밥|중국집","286935","2404","68","458","https://i.ytimg.com/vi/6B3ttUa2IQw/default.jpg","False","False","[무도의 4월은 어땠을까?]무한상사 라이브 모음.zip → https://youtu.be/eUWjpgYQO28아연맨 프로젝트의 실패로 결국 한 명을 정리해고하라는 사장님의 지시...!누구 하나 사연 없는 사람이 없는데...눈치는 없지만 순수한 준하는 오늘도 유 부장의 심기를 건드린다😧 방영일자 : 20130427무한도전 1화부터 FULL버전 다시 보기 (2006년 5월 6일~2018년 3월 31일) →▶ WAVVE :https://m.wavve.com/player/vod?contentid=M_1000786100002100000.1▶ iMBC :http://m.imbc.com/Vod/VodPlay?progCode=1000786100000100000&broadcastID=1000786100002100000&type=VOD#옛능#무한도전#무한상사#무리한도전#무모한도전#무한도전레전드#유재석#정준하#박명수#정형돈#하하#노홍철#길#전진#광희"
"64dTu4Sa3HQ","[찜꽁습꽁] 💖최예빈X김현수X조수민💖 티키타카 속 펜하 키즈 모음! 펜트걸즈 결성?!🖐🖐🖐ㅣ티키타카(tikitacar)ㅣSBS ENTER.","2021-04-15T01:30:00Z","UCmjNKt6kITwaZTqvWuaSPLg","SBS Entertainment","24","21.15.04","펜트하우스|찜꽁습꽁|티키타카|SBS|펜트하우스 티키타카|최예빈|김현수|조수민|배로나|하은별|펜트하우스2|민설아","258402","6533","80","391","https://i.ytimg.com/vi/64dTu4Sa3HQ/default.jpg","False","False","편집자가 찜꽁한 티키타카 속 펜하 키즈들 모음!#찜꽁습꽁 #펜트하우스 #티키타카▶ Hompage : https://www.sbs.co.kr/tv/enter▶ Subscribe SBS Entertainment : https://bit.ly/2SpOhMC"
"tFG644eC9m8","류현진, NYY 강타선도 쉽다…병살타 후 KKKK '압도' #SPORTSTIME","2021-04-14T10:00:32Z","UCnXNukjRxXGD8aeZGRV-lYg","스포츠타임","17","21.15.04","토론토|해외야구|MLB|메이저리그|류현진|류현진ML첫승|뉴욕양키스|NYY|토론토블루제이스|몬토요감독","595328","4193","129","531","https://i.ytimg.com/vi/tFG644eC9m8/default.jpg","False","False","#MLB #토론토 #류현진 #몬토요감독류현진이 AL 동부지구 강자 뉴욕 양키스를 상대로 시즌 첫 승을 거뒀습니다. 6⅔이닝 7K 1실점 0자책점으로 호투했습니다. 토론토 타선은 2회부터 5회까지 4이닝 연속 득점으로 류현진을 도왔습니다. 토론토가 7-3으로 이기면서 류현진은 시즌 첫 승이자 메이저리그 통산 60번째 승리를 거뒀습니다.SPOTVNEWS ☞ http://www.spotvnews.co.kr/ SPOTV NOW ☞ https://www.spotvnow.co.kr/네이버 TV ☞ https://tv.naver.com/spotvmaster/clips카카오 TV ☞ https://tv.kakao.com/channel/1706/video페이스북 ☞  https://www.facebook.com/spotvnews내가 원하는 스포츠 상품 구매는? ☞  https://www.spotvmall.com"
"BZesXXVSY-E","[20/21 UCL 8강 2차]  PSG vs B.뮌헨 H/L","2021-04-14T05:00:06Z","UCtm_QoN2SIxwCE-59shX7Qg","SPOTV","17","21.15.04","SPOTV|스포티비|PSG|뮌헨|음바페|네이마르|노이어|뮐러|디마리아|보아탱|알라바|자네","1116639","9274","274","5125","https://i.ytimg.com/vi/BZesXXVSY-E/default.jpg","False","False","파리 생제르망 vs 바이에른 뮌헨 경기 하이라이트"
"z1IdT5h5pCo","[GOING SEVENTEEN] EP.1 드립 : 고잉 컴퍼니 #1 (Ad-lib : GOING COMPANY #1)","2021-04-14T11:59:59Z","UCfkXDY7vwkcJ8ddFGz8KusA","SEVENTEEN","10","21.15.04","에스쿱스|정한|조슈아|호시|원우|우지|디에잇|민규|도겸|승관|버논|디노|SCOUPS|JEONGHAN|JOSHUA|JUN|HOSHI|WONWOO|WOOZI|THE 8|MINGYU|DK|SEUNGKWAN|VERNON|DINO|세븐틴|SEVENTEEN|セブチ","1103364","181761","396","19992","https://i.ytimg.com/vi/z1IdT5h5pCo/default.jpg","False","False","[GOING SEVENTEEN] EP.1 드립 : 고잉 컴퍼니 #1 (Ad-lib : GOING COMPANY #1) 💥콘.힘.잠.죽.자💥스타트업 '고잉 컴퍼니'에서 벌어지는콘텐츠를 향한 아무 말 대잔치!환상의 티키타카가 이뤄낸환장의 드립 현장🤣💥Great content is our intentTime for bed when we’re dead💥  Brainstorming a maelstrom for contentat the new “GOING COMPANY” startup!Ad-lib galore, throw it all out thereand something’s gotta stick🤣#세븐틴 #SEVENTEEN#GOING_SVT"
