video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"wRThdY48JXE","12 Способов Пронести СЛАДОСТИ в ШКОЛУ !","2021-05-14T13:24:45Z","UC2tsySbe9TNrI-xh2lximHA","A4","24","21.14.05","12 Способов Пронести СЛАДОСТИ в ШКОЛУ !|12 Способов Пронести СЛАДОСТИ в класс|12 Способов Пронести еду на УРОК|пронести еду на урок|пронести еду в класс|пронести сладости на урок|пронести сладости в класс|сладости|школа|в кшолу|как пронести сладости в школу|как пронести|как пронести еду в кшолу|челлендж|влад бумага|влад а4|а4|а4 сладости|а4 школа|а4 на урок|а4 10 способов|как пронести еду на урок|10 способов пронести еду на урок|как пронести сладости","2933261","384256","4110","25911","https://i.ytimg.com/vi/wRThdY48JXE/default.jpg","False","False","Покупай Мерч А4 на официальном сайте - https://a4shop.ruКанал ГЛЕНТА - https://bit.ly/2Gwxge4Канал КОБЯКОВА - http://bit.ly/30eVTFSКачай ВСЕ игры от Влада А4  - https://a4apps.com/*****В этом ролике мы придумали 12 Способов Пронести СЛАДОСТИ в ШКОЛУ ! Но на входе в классс стоит ДИРЕКТОР ШКОЛЫ который будет следить, чтобы никто не пронес СЛАДОСТИ В КЛАСС ! Мы постараемся необычными способами пронести ЕДУ НА УРОК, чтобы с комфортом посидеть на уроке !Этот ролик получился ОЧЕНЬ ИНТЕРЕСНЫМ и СМЕШНЫМ !!! Смотри ДО КОНЦА и поддержи нас ЛАЙКОМ !!!*****● Instagram - https://www.instagram.com/a4omgПОДПИСЫВАЙСЯ ЧТОБЫ УВЕЛИЧИТЬ МОЮ САМООЦЕНКУ !) ▶️ РЕКЛАМА, СОТРУДНИЧЕСТВО: a4a4a4a4pr@gmail.com▶️ПРОШЛОЕ ВИДЕО - https://youtu.be/o3Zv_Hp3xVI● Моя партнерская сеть MediaCube :  http://bit.ly/A4_mcn● Instagram - https://www.instagram.com/a4omg● VKontakte: https://vk.com/id240651878● Паблик VK : https://vk.com/a4_tv● TikTok - https://vm.tiktok.com/qwHt6j/"
"T-eBHmbUPsw","MORGENSHTERN, SODA LUV, blago white, MAYOT & OG Buda - Cristal & МОЁТ (Remix) [Official Video, 2021]","2021-05-14T08:00:06Z","UCWnqnojAgMdN0fQpr_xByJw","MORGENSHTERN","10","21.14.05","ремикс|трек|слушать|скачать|текст|песня|моргенштерн|благо|вайт|сода|лав|лув|оуджи|буда|ог|будок|майот|моет|мает|кристал|кристалл|клип|премьера|morgenstern|ogbuda|moet|cristal|chandon|шандон|мечтал|теперь|мое","1680578","283963","13345","20436","https://i.ytimg.com/vi/T-eBHmbUPsw/default.jpg","False","False","СЛУШАЙ: http://lnk.to/crmrmx MORGENSHTERN:insta: https://www.instagram.com/morgen_shtern/vk: https://vk.com/morgenshtern666tour 2021: http://yunghefnertour.rushop: https://mamcupy.com/catalog/MORGENSHTERN_853/SODA LUV insta: https://www.instagram.com/soda_luv/vk: https://vk.com/sodaluvtour: https://sodaluv.show/blago white:insta: https://www.instagram.com/yungtsar/vk: https://www.vk.com/blagowhite (https://vk.com/blagowhite)MAYOTinsta: https://www.instagram.com/_mayot_vk: https://vk.com/goldmayotyour: https://mayot.show/shop: https://www.cplusmusic.com/shopOG Buda: insta: https://www.instagram.com/budaogvk: https://vk.com/ogbudayour: https://ogbuda.comshop: https://rndm.storeprod SLAVA MARLOWinsta: https://www.instagram.com/slavamarlowbeats: https://vk.com/marlowbeatsyoutube: https://vk.cc/9cEBrhshop: https://mamcupy.com/catalog/slava-marlow/Directed by мамэтотолькодляфото (https://www.instagram.com/mijfp)Powered by Flame GenerationProduced by Pavel Gretsky, Gulya Jafarova, Elen DemirchyanDP: Mark MillerCamera assist: Sergey IsavninFocus: Sergey IsavninGafer: Evgeny KolpaksidiElectricians: Alexey Suchkov, Dmitry Serdobov, Vlad Korolev  Key grip: Mukim NazarovCrane: Roman YurchenkoStyle: Masha DresserMake up artist: Lera TrebunskihMake up artist assistant: IrinaAkhmetova Set: Alexandra Budarina as aacrew___Production Designer assistants: Ruslan Nasibullin, Max KochanovVisual by pq, skipaframeColor by Viktor MalyginTitles by pqBackstage photo by flamebaker, _boriskus_, ark666Special thanks: Sneakers - @rrrutti_Wardrobe - @spin4spin @jezastudios @panicpleaseofficialCONTACTS:PR: morgenshternpr@gmail.com | +79999833339 AnnaBooking: +79172541909 Vladimirfor FANS: morgenloveyou@gmail.com"
"tflm-GF7Nv8","Мифы, в которые мы верим #12","2021-05-14T11:11:44Z","UC8M5YVWQan_3Elm-URehz9w","Utopia Show","24","21.14.05","мифы в которые мы верим|фейк ньюз|фейки|мифы о животных|утопия шоу|топ сикрет|utopia show|дикобразы стреляют иголками|дикобразы|заклинатель змей|змеи танцуют|пауки дома|можно ли убивать пауков|как убить паука|носороги|обезьяна банан|зоопарк|скунс воняет|скунс атакует|скунс|топа|утопия|top secret|разоблачение|утопия шоу реакция|факты|мифы|интересные факты|факты о животных","573055","137069","671","5900","https://i.ytimg.com/vi/tflm-GF7Nv8/default.jpg","False","False","Регистрируйся в LetyShops и возвращай горящий кэшбэк - https://letyshops.onelink.me/zrnH/4591a425Расширение для Aliexpress, динамика цены и рейтинг продавца - https://bit.ly/3oam7EKКОМИКС ТУТ ( Ozon, Wildberries, Читай-Город и тд):https://cutt.ly/0bKTVX1Мой телеграм канал: https://t.me/topapopaЛайв канал с бэками, фейлами и стримами:https://www.youtube.com/user/MrTopatellaГруппа ВК https://vk.com/utopia_show Поддержи наш проект:https://vk.com/app5727453_-96007970ВК https://vk.com/topatellaИнстаграм https://www.instagram.com/topatellahttps://www.instagram.com/arristarkhovahttps://www.instagram.com/aleksey_popadinetsМатериалы к выпуску:https://cutt.ly/cbKRvoe========Production Music courtesy of Epidemic Sound!"
"FLGCGc7sAUw","Bella Poarch - Build a B*tch (Official Music Video)","2021-05-14T04:00:16Z","UCCY_8y1FjtOegxKB4s2bWqw","Bella Poarch","22","21.14.05","bella poarch|bella porch|build a bitch|build a babe|build a b*tch|bella poarch tiktok|tiktok songs|you cant build a bitch|sub urban|valkyrae|mia khalifa|dina|bretman rock|rakhim|larray|zhc|Аnokhina|liza|face zoom|bella poarch face zoom|bella poarch music video|bella poarch valkyrae|paca|bella poarch tiktoks|bella poarch new song|tiktok singers|tiktok musicians|im filled with flaws and attitude|if you need perfect im not built for you|la la la tiktok","8397931","1316634","18334","87905","https://i.ytimg.com/vi/FLGCGc7sAUw/default.jpg","False","False","Stream Build a B*tch: http://bellapoarch.lnk.to/BuildABitch 😈Subscribe to my channel: https://www.youtube.com/c/bellapoarch?sub_confirmation=1Follow Bella Poarch:https://www.tiktok.com/@bellapoarchhttps://www.instagram.com/bellapoarchhttps://www.facebook.com/BellaPoarchOnlinehttps://twitter.com/bellapoarchSTARRING:Bella Poarch ValkyraeMia Khalifa Dina Larray ZHC Rakhim Bretman RockSub UrbanCREDITS:Director - Andrew DonohoCreative Director - Sub Urban Producer - Valerie BushExecutive Producer - Ryan Huffman Executive Producer - Valerie BushProduction Company - Huffman Creative Manager, Production - Katie Sarrels Production Manager - Julio Mata Jr.Production Coordinator - Garrett KynardProduction Coordinator - Raashauna Payne Production Coordinator - Chris FishLabel - Warner RecordsVP of Creative Services - Devin SarnoSVP of A&R - Stefan MaxBella's MGMT - Aryan Mahyar, Danny K. & Francisco MontielDirector Rep - Doug Klinger Director of Photography 1st AC - Noah Ramos 2nd AC - Minmin TsaiSteadicam - Brian SergottDIT - John Davis1st AD - Julia Zsolnay 2nd AD - Robert Torres 2nd 2nd AD - Leah Rice LYRICS:This ain’t Build a B*tchYou don’t get to pick and chooseDifferent ass and bigger boobsIf my eyes are brown or blueThis ain’t Build a B*tchI’m filled with flaws and attitudeSo if you need perfect, I’m not built for youBob the Builder broke my heartTell me I need fixingSaid that I’m just nuts and boltsLot of parts were missingCurvy like a cursive fontVirgin and a vixenThat’s the kind of girl he wantsBut he forgotThis ain’t Build a B*tchYou don’t get to pick and chooseDifferent ass and bigger boobsIf my eyes are brown or blueThis ain’t Build a B*tchI’m filled with flaws and attitudeSo if you need perfect, I’m not built for you(La la la)Boys are always playing golfLooking for the BarbieThey don’t look like Ken at allHardly have a heart beatNeed someone who falls apartSo he can play prince charmingIf that’s the kind of girl he wantsThen he forgotThis ain’t Build a B*tchYou don’t get to pick and chooseDifferent ass and bigger boobsIf my eyes are brown or blueThis ain’t Build a B*tchI’m filled with flaws and attitudeSo if you need perfect, I’m not built for you(La la la)(La la la)Partnered with NYX Cosmetics on this makeup look! Wearing Epic Ink Liner: https://bit.ly/32XZ9XC #BellaPoarch #BuildABitch"
"-BxQgiIW_LQ","13.05.2021 Манчестер Юнайтед — Ливерпуль. Лучшие моменты матча","2021-05-13T23:15:01Z","UChRptIBYItIqMBbKv6B9WEw","PRO Английский футбол","17","21.14.05","футбол|АПЛ|Чемпионат Англии|Premier League|Манчестер Юнайтед|Ливерпуль|Manchester United|Liverpool|Бруну Фернандеш|Маркус Рэшфорд|Диогу Жота|Роберто Фирмино|Мохамед Салах|Bruno Fernandes|Marcus Rashford|Diogo Jota|Roberto Firmino|Mohamed Salah","336314","9192","367","602","https://i.ytimg.com/vi/-BxQgiIW_LQ/default.jpg","False","False","Расширенная версия видеообзора матча доступна по ссылке: https://okko.sport/game/mun-liv-epl20?utm_medium=social&utm_source=youtube&utm_campaign=sport3990&utm_content=podcast&utm_term=profutbolОформите годовую подписку на Оkko Спорт от 3990 рублей. 365 дней доступа к футболу, теннису и MMA: АПЛ, MLS, Bellator, турниры ATP 250 и другой спортивный контент, онлайн и в записи, в отличном качестве, на 3х устройствах, с лучшими комментаторами или интершумом.Подписывайтесь по ссылке: https://vk.cc/bXCWxFПредлагаем посмотреть видеообзор матча «Манчестер Юнайтед» — «Ливерпуль», который состоялся 13 мая 2021 года в рамках 34-го тура Английской футбольной Премьер-лиги.В хайлайте вы увидите: гол Фернандеша, гол Жоты пяткой, дубль Фирмино, гол Рэшфорда, гол Салаха.Полная запись матча: https://okko.sport/game/mun-liv-epl20?utm_medium=social&utm_source=youtube&utm_campaign=obzorСтатистика матча: https://www.championat.com/football/_england/tournament/4013/match/876825/#statsМы ВКонтакте: https://vk.com/proeplМы в Телеграме: https://t.me/proEPLМы в Твиттере: https://twitter.com/proeplТеги: Манчестер Юнайтед, Ливерпуль, Манчестер Юнайтед Ливерпуль, Манчестер Юнайтед — Ливерпуль, Манчестер Юнайтед 2 4 Ливерпуль, Манчестер Юнайтед Ливерпуль 2:4, гол Бруну Фернандеша, гол Рэшфорда, гол Жоты, гол Фирмино, гол Салаха, дубль Фирмино, обзор матча, Manchester United, Liverpool, Manchester United Liverpool, Manchester United Liverpool 2 4, goal Fernandes, goal Rashford, goal Jota, goal Firmino, goal Salah, highlights, highlights & goals, голы матча, все видео голов в матче."
"skLvb0JCNJk","Ирина Кайратовна – новые звезды из Казахстана / вДудь","2021-05-13T07:51:14Z","UCMCgOm8GZkHp8zJ6l7_hIuA","вДудь","22","21.14.05","казахстан|ирина кайратовна|вдудь|интервью|алматы|юмор|рэп|5000|беги|кука|иртыш павлодар|павлодар|чарын|чарынский каньон|кольсайские озера|кольсай|каинды|алдик|дудь|юрий дудь|wu kang","3336986","177848","7547","30030","https://i.ytimg.com/vi/skLvb0JCNJk/default.jpg","False","False","Для любой задачи есть профи. Установи приложение и профи будут всегда под рукой:https://profi-client.onelink.me/3205134365/fb7126c2Если ты профи, то скачивай приложение для специалистов и получай больше клиентов:https://backoffice-react-app.onelink.me/Isnn/2d34fb3cИрина Кайратовна https://www.youtube.com/channel/UC52i2gUEbw8G9mWJYQ2lWLwВсе отсылки клипа «5000» https://www.youtube.com/watch?v=r_9VsW2RkM8наш инстаграм https://www.instagram.com/yurydud/наш телеграм https://t.me/yurydudнаши шмотки https://vdudvdud.ru/0:00 Мы – в Алматы!0:35 Ирина Кайратовна – это кто? 3:44 «Бората» нужно показывать школьникам». ЧТО?5:28 Сушим десна 8:03 Общая проблема Казахстана и России  10:43 Дудь снова молодой  14:10 Радиация  15:40 Поселок, который умер за год 17:41 «Еще чуть-чуть и это Виктор Цой для Казахстана»21:25 Гонки сусликов26:38 «5000» – очень смелый клип 30:11 В честь кого давали салют в Астане в пик смертности от короны? 33:28 В Казахстане воруют?  37:59 Домашнее насилие43:05 Футбол после 10 литров пива46:34 Самая вкусная казахская еда 50:27 Чем казахов удивляет Соловьев 52:48 Главное политическое убийство Казахстана 54:50 Цензура 58:48 Канада – в Каинды 1:01:00 3 лучших комика 1:03:06 3 лучших режиссера 1:07:19 Вирус мамбетизма1:09:28 Аура Назарбаева 1:15:30 Ирина Кайратовна – дерзкие. Почему им не страшно? 1:16:50 Как гастролировать с тремя песнями 1:23:28 Как власть смотрит на людей в Казахстане и России?   1:26:45 Сколько. Ты. Зарабатываешь1:29:28 Выступить на корпорате у госчиновника – это норм? 1:38:38 Про митинги1:44:52 Кем ты видишь себя в 40?1:46:12 В чем сила? 1:46:34 КОНКУРС1:48:15 Важные объявления 1:49:10 Итоги конкурсов"
"YN1A5_hVBSY","Реакция на Sabaton - Defence Of Moscow (The author's reaction to the cover)","2021-05-14T08:00:09Z","UCYfYQ1lmPwPdxjBpW_rMJ7w","RADIO TAPOK","10","21.14.05","[none]","301390","67862","316","4462","https://i.ytimg.com/vi/YN1A5_hVBSY/default.jpg","False","False","Моя версия: https://youtu.be/yw0jQBLbhLUВерсия Sabaton: https://youtu.be/9TjXanLjpTU► Spotify: This is Sabaton: https://open.spotify.com/playlist/37i9dQZF1DX99A2f2lNH9g?si=OX3cXWFET0yMYxt0Pnb5VQ&nd=1► Apple Music: Sabaton Essentials: https://music.apple.com/us/playlist/sabaton-essentials/pl.fc884049769d40c89d910887a34bbd15?itsct=music_box&itscg=30200&at=1010l35iz&ct=sabaton_essentials&app=music&ls=1Обязательно нажми под видео ПОДЕЛИТЬСЯ во славу роцка и за монолит!Магазин моего мерча с футболками: https://shop.radiotapok.ru/Приходи на мои КОНЦЕРТЫ, билеты тут: http://radiotapok.ru/ Яндекс Музыка https://music.yandex.ru/artist/5926594YouTube Music https://music.youtube.com/channel/UC6PmCWblb_p9VrxaAJu-mwAApple Music https://music.apple.com/ru/artist/radio-tapok/1391201836Spotify https://open.spotify.com/artist/6qPPZBT7Sgkv8DhM8WWAMMПоддержать канал: https://www.donationalerts.com/r/radiotapokПаблик ВК с аудиозаписями: https://vk.com/radiotapokМоя инста: https://www.instagram.com/radiotapok/Мой второй канал с моими реакциями https://youtube.com/c/RADIOTAPOKLIVE"
"XVwe60KDXPI","Зил-157 против УАЗ 6х6! Лютый офроуд на ЛЭП!","2021-05-13T12:34:50Z","UC2hsvTzqdjsGOUnM-Ilai6Q","Combat Crew","2","21.14.05","combat crew|комбат крю|combatcrew|зил колун|зил-захар|захар|труман|колун|зил труман|зил мармон|скб зил|зис-151|студебеккер|studebaker|урал 4320|spintires|грузовой оффроуд|грузовик на бездорожье|6x6 truck","584403","31261","586","2164","https://i.ytimg.com/vi/XVwe60KDXPI/default.jpg","False","False","Купить эту и другую продукцию компании STIHL вы можете по ссылке:  https://m.stihl.ru/%D0%9F%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D1%8F-STIHL/ochistitelnye-ustroystva/moyki/moyki-vysokogo-davleniya/281522-310/%D0%9C%D0%BE%D0%B9%D0%BA%D0%B0-RE-130-PLUS.aspx#showPopupМембранная экипировка для бездорожья FINNTRAIL — https://finntrail.ru/combatПромокод на 10% — сombatсrewНаш магазин: https://combatcrew.ruПо вопросам сотрудничества: info@combatcrew.ruInstagram: https://instagram.com/combatcrew_Группа в Вк: https://vk.com/combatcrewLive Канал: https://www.youtube.com/user/MrPautini4Стать спонсором канала: https://www.youtube.com/channel/UC2hsvTzqdjsGOUnM-Ilai6Q/join"
"Q9bS-VD9W9w","От первого лица: Школа! ВЫЗВАЛИ МАМУ в ШКОЛУ ! Поссорился с ОДНОКЛАССНИКАМИ! | ГЛАЗАМИ ШКОЛЬНИКА","2021-05-13T13:30:12Z","UCLSI-9F_zowzLE_ozfXhjAw","Руслан Гладенко","24","21.14.05","от первого лица|короче говоря|глазами школьника|школа|уроки|веселая школа|назад в школу|учитель|учителя|одноклассники|урок|вызвали маму в школу|вызвали к директору|директор|сорвали урок|пранк учителя|иду в школу|один день из школы|день в школе|строгий учитель|приколы в школе|от лица школьника|жизнь школьника|видео про школу|руслан гладенко|глазами школьника 5|поссорился с одноклассниками|вызвали маму|школа от первого лица|от первого лица школа","720095","51946","1822","4834","https://i.ytimg.com/vi/Q9bS-VD9W9w/default.jpg","False","False","Друзья, привет! ☺️На четвертой серии видео про школу вы собрали больше 14 тысяч комментариев.Вы у меня сумасшедшие! Спасибо за каждый лайк и комментарий. Именно поэтому, мы выпускаем еще одну серию ролика от первого лица, глазами школьника..Это пятая серия нашего сериала про школу, где главный герой постоянно встревает в какие-то курьезные ситуации из-за одноклассников.. Мы показываем вам самую настоящую школьную жизнь, жизнь обычного класса, где нужно делать домашку, ходить в школу, выходить к доске и решать контрольные! Берите поп-корн, потому что эта серия СУПЕР!В этой серии на уроке физкультуры задира попросил телефон, чтобы позвонить маме. Главный герой добряк по характеру, поэтому никогда не отказывает в помощи. Но что-то пошло не так...А почему  маму даже вызвали в школу и что случилось в конце смотри на канале Руслан Гладенко! 🔥*● Instagram - https://www.instagram.com/ruslangladenko/ПОДПИСЫВАЙСЯ ЧТОБЫ ПОДНЯТЬ МНЕ НАСТРОЕНИЕ !)КАНАЛ НАТАШИ И ДИМЫ ► https://cutt.ly/YbIOMNb▶️ Коммерческие вопросы ► blvckhorsetv@gmail.com▶️ ПРОШЛОЕ ВИДЕО ПРО ШКОЛУ - https://youtu.be/PCn93f77n0UНекоторые фрагменты для видео были взяты с канала: ADISKIN007*#отпервоголица​ #школа​ #уроки"
"w79eanralmw","Родители целуют дочь на прощание в больнице, через 30 минут из палаты доносится крик","2021-05-14T10:00:33Z","UC5yV_JqD1ZRGw2TVvb5-v-Q","Настоящие любовные истории","22","21.14.05","истории из жизни|жизненные истории|реальные истории|истории любви реальные|истории любви из жизни|истории любви|истории любви до слез|отношения|любовь|про любовь|любовные истории|удивительные истории|поучительные истории|интересные истории|удивительные истории из жизни|рассказ","81735","3433","201","80","https://i.ytimg.com/vi/w79eanralmw/default.jpg","False","False","Все, что происходит - все к лучшему)#историилюбви #историяизжизни #реальнаяистория #жизненныеистории #любовныеистории"
